id|nombre|precio|rubro|url_imagen|url_producto
05973|Jugo De Limón Menoyo 250 Ml|74.2|Almacén > Aceites y Vinagres > Jugos de Limón|178851-512-512|/jugo-menoyo-de-limon
00014|""|0|Almacén > Aceites y Vinagres > Jugos de Limón||""
00001|Aderezo Salsa Golf Natura 250 Gr|56.7|Almacén > Aderezos > Salsas Golf|191230-512-512|/salsa-golf-natura
00002|""|0|Almacén > Aderezos > Salsas Golf||""
08056|Ketchup Heinz 397 Gr|197.88|Almacén > Aderezos > Ketchup|554966-512-512|/ketchup-heinz-397-gr
00005|""|0|Almacén > Aderezos > Ketchup||""
08759|Ketchup Hellmanns Doypack 250 Gr|79.59|Almacén > Aderezos > Ketchup|605462-512-512|/ketchup-hellmanns-doypack-250-gr
08760|Ketchup Hellmann's Doypack 500 Gr|155.02|Almacén > Aderezos > Ketchup|605460-512-512|/ketchup-hellmann-s-2
07832|Ketchup Heinz Doy-pack 190gr|110.16|Almacén > Aderezos > Ketchup|555017-512-512|/ketchup-heinz-doy-pack-190gr
07580|Aderezo Ketchup La Campagnola 250 Gr|63.46|Almacén > Aderezos > Ketchup|584777-512-512|/ketchup-la-campagnola-2
00009|Aderezo Sabor Humo 180 Ml|123.81|Almacén > Aderezos > Ketchup|471609-512-512|/aderezo-sabor-humo-x180ml
07996|Aderezo Ketchup Hot La Campagnola 250 Gr|63.46|Almacén > Aderezos > Ketchup|194528-512-512|/aderezo-ketchup-hot-la-campagnola-250-gr
00011|Honey Ketchup Aleluya 200 Gr|113.4|Almacén > Aderezos > Ketchup|538505-512-512|/honey-ketchup-aleluya-200-gr
08241|Aceto Balsamico En Reduccion 250 Ml|166.46|Almacén > Aceites y Vinagres > Acetos|528798-512-512|/aceto-balsamico-en-reduccion-250-ml
00030|""|0|Almacén > Aceites y Vinagres > Acetos||""
00047|Aceto Balsámico Casalta Clásico 400 Ml|273.63|Almacén > Aceites y Vinagres > Acetos|567514-512-512|/aceto-clasico-casalta-x-400ml
00029|Aceto Balsamico Monterrey 250 Ml|84.1|Almacén > Aceites y Vinagres > Acetos|570098-512-512|/aceto-balsamico-monterrey-250-ml
07912|Aceto Balsamico Espeso 500 Ml|249.7|Almacén > Aceites y Vinagres > Acetos|567533-512-512|/aceto-balsamico-espeso-500-ml
00043|Aceto Balsámico Casalta Reducción 250 Ml|245.53|Almacén > Aceites y Vinagres > Acetos|567508-512-512|/aceto-reduccion-casalta-x-250ml
00035|Aceto Balsámico La Toscana 250 Ml|194.55|Almacén > Aceites y Vinagres > Acetos|209583-512-512|/aceto-balsamico-la-toscana-botella-250
00036|Aceto Balsámico Angelo 500 Ml|332.52|Almacén > Aceites y Vinagres > Acetos|442992-512-512|/aceto-balsamico-angelo
08774|Aceto Balsámico Casalta Ahumado 400 Ml|241.37|Almacén > Aceites y Vinagres > Acetos|567520-512-512|/aceto-clasico-ahumado-casalta-x-400ml
05972|Aceto Balsámico Colavita 500 Ml|456.74|Almacén > Aceites y Vinagres > Acetos|411611-512-512|/aceto-balsamico-colavita-x-500-cc
00045|Aceto Balsámico San Giorgio 250 Ml|477.54|Almacén > Aceites y Vinagres > Acetos|192272-512-512|/aceto-san-giorgio-x-250-cc
09399|Aceto Balsámico Mazzetti 250 Ml|332.52|Almacén > Aceites y Vinagres > Acetos|432338-512-512|/aceto-balsamico-mazzetti-x-250-ml-2
00085|Aceite Girasol Pureza 1,5 L|185.63|Almacén > Aceites y Vinagres > Aceites Comunes|591713-512-512|/aceite-girasol-pureza-1-5-l
00065|""|0|Almacén > Aceites y Vinagres > Aceites Comunes||""
