id|nombre|precio|rubro|url_imagen|url_producto
01181|Aceite Cañuelas De Girasol - 1.5 L|141.44|Almacén > Aceites y Vinagres > Aceites Comunes|427642-512-512|/aceite-canuelas-de-girasol-1-5-l
01182|Aceite De Girasol Natura 3 L.|301.6|Almacén > Aceites y Vinagres > Aceites Comunes|427745-512-512|/aceite-de-girasol-natura-3-l
01183|Aceite De Girasol Natura 1.5 L|152.88|Almacén > Aceites y Vinagres > Aceites Comunes|427751-512-512|/aceite-de-girasol-natura-1-5-l
01184|Aceite Mezcla Fritolim Clásico 126 Ml|124.8|Almacén > Aceites y Vinagres > Aceites Comunes|468639-512-512|/aceite-fritolim-clasico
01185|Aceite De Girasol Natura 900 Ml|94.64|Almacén > Aceites y Vinagres > Aceites Comunes|190195-512-512|/aceite-natura-de-girasol-x-900-cc
01186|Aceite De Girasol Cada Día 1.5 Lt|131.05|Almacén > Aceites y Vinagres > Aceites Comunes|182008-512-512|/aceite-de-girasol-cada-dia-1-5-lt
00060|Aceite Mezcla Natura Blend 900 Ml|227.76|Almacén > Aceites y Vinagres > Aceites Comunes|208072-512-512|/aceite-natura-blend-girasol-oliva
01187|Aceite De Girasol Mazola Manteca 120 Ml|159.12|Almacén > Aceites y Vinagres > Aceites Comunes|205651-512-512|/aerosol-mazola-de-manteca
01188|Aceite Mezcla Fritolim Manteca 126 Ml|124.8|Almacén > Aceites y Vinagres > Aceites Comunes|468633-512-512|/aceite-fritolim-126-ml
01189|Aceite De Girasol Jumbo 900 Ml|82.16|Almacén > Aceites y Vinagres > Aceites Comunes|200732-512-512|/aceite-de-girasol-jumbo-900ml
01190|Aceite De Girasol Cocinero 900 Ml|89.44|Almacén > Aceites y Vinagres > Aceites Comunes|468625-512-512|/aceite-cocinero-girasol-2
01191|Aceite De Girasol Cañuelas 900 Ml|90.38|Almacén > Aceites y Vinagres > Aceites Comunes|210381-512-512|/aceite-canuelas-de-girasol-x-900-ml
01192|Aceite De Maíz Cañuela 1 L|217.36|Almacén > Aceites y Vinagres > Aceites Comunes|208905-512-512|/aceite-canuelas-de-maiz-x-1-litro
01193|Aceite De Girasol Cada Día 900 Ml|81.3|Almacén > Aceites y Vinagres > Aceites Comunes|189034-512-512|/aceite-de-girasol-cada-dia-900-ml
00062|Aceite De Girasol Primor 900 Ml|81.3|Almacén > Aceites y Vinagres > Aceites Comunes|423577-512-512|/aceite-de-girasol-primor-x-900-ml
00065|Aceite Natura De Girasol 500 Ml|62.4|Almacén > Aceites y Vinagres > Aceites Comunes|194938-512-512|/aceite-natura-de-girasol-500-ml
00057|Aceite Girasol Pureza 1,5 L|176.79|Almacén > Aceites y Vinagres > Aceites Comunes|591713-512-512|/aceite-girasol-pureza-1-5-l
00020|Aceite Natura De Oliva|322.4|Almacén > Aceites y Vinagres > Aceites Especiales|495720-512-512|/aceite-natura-de-oliva-3
01194|Aceite De Oliva Natura Virgen 120 Ml|131.04|Almacén > Aceites y Vinagres > Aceites Especiales|209763-512-512|/aceite-natura-de-oliva-2
01195|Aceite De Oliva Oliovita Extra Virgen Clásico 500 Ml|413.5|Almacén > Aceites y Vinagres > Aceites Especiales|568751-512-512|/aceite-oliovita-de-oliva-x-500-cc-2
00021|Aceite Mazola De Oliva 500 Cc|288.08|Almacén > Aceites y Vinagres > Aceites Especiales|422813-512-512|/aceite-mazola-de-oliva-x500cc
01196|Aceite De Oliva Cañuelas Extra Virgen Clásico 500 Ml|315.12|Almacén > Aceites y Vinagres > Aceites Especiales|207320-512-512|/aceite-de-oliva-canuelas-extra-virgen
01197|Aceite De Oliva Zuelo Extra Virgen Clásico 500 Ml|551.2|Almacén > Aceites y Vinagres > Aceites Especiales|578701-512-512|/aceite-de-oliva-zuelo-x-500-cc
01198|Aceite De Oliva Natura Extra Virgen Clásico 1 L|659.78|Almacén > Aceites y Vinagres > Aceites Especiales|182278-512-512|/aceite-natura-de-oliva-x-1-lt
01199|Aceite De Girasol Y Oliva Copisi Scelto 900 Ml|176.07|Almacén > Aceites y Vinagres > Aceites Especiales|180303-512-512|/aceite-copisi-de-oliva-x900cc
01200|Aceite De Oliva Natura Selección Especial 500 Ml|403.42|Almacén > Aceites y Vinagres > Aceites Especiales|178965-512-512|/aceite-natura-oliva-seleccion-botella-x-500-cc
01201|Aceite De Oliva Cocinero 1 L|566.8|Almacén > Aceites y Vinagres > Aceites Especiales|468552-512-512|/aceite-cocinero-de-oliva
01202|Aceite De Oliva Oliovita Clásico 500 Ml|361.09|Almacén > Aceites y Vinagres > Aceites Especiales|568769-512-512|/aceite-de-oliva-oliovita-x500cc
01203|Aceite De Oliva Oliovita Mediterráneo 500 Ml|361.09|Almacén > Aceites y Vinagres > Aceites Especiales|568757-512-512|/aceite-de-oliva-oliovita-extra-virgen-mediterraneo-x-500cc
00022|Aceite De Oliva Natura Extra Virgen Clásico 500 Ml|364.1|Almacén > Aceites y Vinagres > Aceites Especiales|182268-512-512|/aceite-natura-de-oliva-x-500-cc
