id|nombre|precio|precio_1|precio_2|precio_3|rubro|url_imagen|url_producto
00040|Vinagre De Manzana Jumbo 500 Ml|86.25||||Almacén > Aceites y Vinagres > Vinagres|558028-512-512|vinagre-de-manzana-jumbo-2
00041|Vinagre De Vino Jumbo 1 L|123.81||||Almacén > Aceites y Vinagres > Vinagres|206948-512-512|vinagre-de-vino-jumbo-2
00042|Aceite Girasol Pureza 1,5 L|185.63||||Almacén > Aceites y Vinagres > Aceites Comunes|591713-512-512|aceite-girasol-pureza-1-5-l
00044|Aceite De Girasol Cuisine & Co 1,5l|160.7||||Almacén > Aceites y Vinagres > Aceites Comunes|601231-512-512|aceite-de-girasol-cuisine-co-1-5l
00045|Aceite Mezcla Natura Blend 900 Ml|232.32||||Almacén > Aceites y Vinagres > Aceites Comunes|208072-512-512|aceite-natura-blend-girasol-oliva
00046|Aceite Girasol Cocinero Plus Oleico 900 L|137.19||||Almacén > Aceites y Vinagres > Aceites Comunes|614845-512-512|aceite-girasol-cocinero-plus-oleico-900-l
00047|Aceite Girasol Pureza 0,9 L|113.99||||Almacén > Aceites y Vinagres > Aceites Comunes|591712-512-512|aceite-girasol-pureza-0-9-l
00048|Aceite De Girasol Primor 900 Ml|88.0||||Almacén > Aceites y Vinagres > Aceites Comunes|423577-512-512|aceite-de-girasol-primor-x-900-ml
00049|Aceite Girasol Sabor Manteca En Aerosol Fritolim 120 Gr|127.3||||Almacén > Aceites y Vinagres > Aceites Comunes|614688-512-512|aceite-girasol-sabor-manteca-en-aerosol-fritolim-120-gr
00050|Aceite Natura De Girasol 500 Ml|65.52||||Almacén > Aceites y Vinagres > Aceites Comunes|194938-512-512|aceite-natura-de-girasol-500-ml
00051|Aceite Girasol Clásico En Aerosol Fritolim 120 Gr|127.3||||Almacén > Aceites y Vinagres > Aceites Comunes|614695-512-512|aceite-girasol-clasico-en-aerosol-fritolim-120-gr
00052|Aceite De Girasol Cuisine & Co 900 Ml|119.0||||Almacén > Aceites y Vinagres > Aceites Comunes|601232-512-512|aceite-de-girasol-cuisine-co-900-ml
00053|Aceite Florencia Girasol 900 Ml|88.0||||Almacén > Aceites y Vinagres > Aceites Comunes|568050-512-512|aceite-florencia-girasol-900-ml
00054|Aceite Mama Cocina Roc. Vg. Mant. Har. X150gr|132.6||||Almacén > Aceites y Vinagres > Aceites Comunes|534799-512-512|aceite-mama-cocina-roc-vg-mant-har-x150gr
00055|Aceite De Coco Neutro God Bless You 225 Ml|433.87||||Almacén > Aceites y Vinagres > Aceites Comunes|543365-512-512|aceite-de-coco-neutro-god-bless-you-225-ml
00056|Aceite Clovelly Mezcla X900cc|81.0||||Almacén > Aceites y Vinagres > Aceites Comunes|609041-512-512|aceite-clovelly-mezcla-x900cc
00057|Aceite Mezcla Maxima 900 Ml|82.17||||Almacén > Aceites y Vinagres > Aceites Comunes|590538-512-512|aceite-mezcla-maxima-900-ml
00058|Aceite Familiar Mezcla Pet X900 Cc|82.93||||Almacén > Aceites y Vinagres > Aceites Comunes|598724-512-512|aceite-familiar-mezcla-pet-x900-cc
00059|Aceite De Canola Y Oliva Krol Virgen 500 Ml|312.94||||Almacén > Aceites y Vinagres > Aceites Comunes|205215-512-512|aceite-krol-de-canola-oliva
00060|Aceite De Canola Krol Virgen 500 Ml|302.33||||Almacén > Aceites y Vinagres > Aceites Comunes|183598-512-512|aceite-krol-de-canola-x-500-ml
00061|Ketchup Heinz 397 Gr|208.0||||Almacén > Aderezos > Ketchup|554966-512-512|ketchup-heinz-397-gr
00063|Ketchup Hellmanns Doypack 250 Gr|79.59||||Almacén > Aderezos > Ketchup|605462-512-512|ketchup-hellmanns-doypack-250-gr
00064|Ketchup Hellmann's Doypack 500 Gr|155.02||||Almacén > Aderezos > Ketchup|605460-512-512|ketchup-hellmann-s-2
00065|Ketchup Heinz Doy-pack 190gr|116.0||||Almacén > Aderezos > Ketchup|555017-512-512|ketchup-heinz-doy-pack-190gr
00066|Aderezo Ketchup Natura 250 Gr|60.86||||Almacén > Aderezos > Ketchup|191221-512-512|ketchup-natura
00067|Aderezo Sabor Humo 180 Ml|123.81||||Almacén > Aderezos > Ketchup|471609-512-512|aderezo-sabor-humo-x180ml
00068|Aderezo Ketchup Hot La Campagnola 250 Gr|63.46||||Almacén > Aderezos > Ketchup|194528-512-512|aderezo-ketchup-hot-la-campagnola-250-gr
00069|Aderezo Ketchup Natura 500 Gr|119.02||||Almacén > Aderezos > Ketchup|200473-512-512|ketchup-natura-2
00070|Mayonesa Hellmanns Light Doypack 475 Gr|110.28||||Almacén > Aderezos > Mayonesas|605447-512-512|mayonesa-hellmanns-light-doypack-475-gr
00072|Mayonesa Hellmanns Clásica Doypack 475 Gr|89.22||||Almacén > Aderezos > Mayonesas|605656-512-512|mayonesa-hellmanns-clasica-doypack-475-gr
00073|Aderezo Mayonesa Natura 475 Gr|89.47||||Almacén > Aderezos > Mayonesas|179489-512-512|mayonesa-natura
00074|Mayonesa Heinz 850 Gr|279.87||||Almacén > Aderezos > Mayonesas|554974-512-512|mayonesa-heinz-850-gr
00075|Mayonesa Hellmanns Clásica Doypack 950 Gr|166.6||||Almacén > Aderezos > Mayonesas|605659-512-512|mayonesa-hellmanns-clasica-doypack-950-gr
00076|Aderezo Mayonesa Natura 950 Gr|178.95||||Almacén > Aderezos > Mayonesas|205105-512-512|mayonesa-natura-2
00077|Mayonesa Heinz Light Doy-pack X350gr|145.55||||Almacén > Aderezos > Mayonesas|555032-512-512|mayonesa-heinz-light-doy-pack-x350gr
00078|Aderezo Mayonesa Hellmann's Light 950 Gr|236.17||||Almacén > Aderezos > Mayonesas|605446-512-512|mayonesa-hellmann-s-light
00079|Mayonesa The Not Co X 400 Gr|156.06||||Almacén > Aderezos > Mayonesas|605872-512-512|mayonesa-the-not-co-x-400-gr
00080|Mayonesa Heinz Light Doy-pack X850gr|311.08||||Almacén > Aderezos > Mayonesas|578500-512-512|mayonesa-heinz-light-doy-pack-x850gr
00081|Aderezo Mayonesa La Campagnola Diet 500 Gr|107.16||||Almacén > Aderezos > Mayonesas|584801-512-512|mayonesa-la-campagnola-diet-x-500-gr
00082|Mayonesa Hellmann's Clásica Frasco 332 Gr|125.89||||Almacén > Aderezos > Mayonesas|424841-512-512|mayonesa-hellmann-s-13
00083|Mayonesa Hellmann's Light Doypack 237 Gr|59.2||||Almacén > Aderezos > Mayonesas|605448-512-512|mayonesa-hellmann-s-light-4
00084|Not Mayo Original Squeeze 325 Gr|166.35||||Almacén > Aderezos > Mayonesas|595572-512-512|not-mayo-original-squeeze-325-gr
00085|Mayonesa Hellmann's Clásica Doypack 237 Gr|53.58||||Almacén > Aderezos > Mayonesas|605658-512-512|mayonesa-hellmann-s-14
00086|Aderezo Mayonesa Natura 237 Gr|49.52||||Almacén > Aderezos > Mayonesas|184942-512-512|mayonesa-natura-x-237-gr
00087|Mayonesa Hellmann's Suave Doypack 242 Gr|59.2||||Almacén > Aderezos > Mayonesas|424739-512-512|mayonesa-hellmann-s
00088|Aderezo Mayonesa Cada Día 1 Kg|115.48||||Almacén > Aderezos > Mayonesas|176788-512-512|mayonesa-cada-dia-2
00089|Aceite De Oliva Cocinero 1 L|578.14||||Almacén > Aceites y Vinagres > Aceites Especiales|614754-512-512|aceite-cocinero-de-oliva
00091|Aceite Natura De Oliva|328.85||||Almacén > Aceites y Vinagres > Aceites Especiales|495720-512-512|aceite-natura-de-oliva-3
00092|Aceite Mazola De Oliva 500 Cc|293.84||||Almacén > Aceites y Vinagres > Aceites Especiales|422813-512-512|aceite-mazola-de-oliva-x500cc
00093|Aceite De Oliva Natura Extra Virgen Clásico 500 Ml|371.38||||Almacén > Aceites y Vinagres > Aceites Especiales|182268-512-512|aceite-natura-de-oliva-x-500-cc
00094|Aceite De Oliva La Toscana Extra Virgen 500 Ml|473.12||||Almacén > Aceites y Vinagres > Aceites Especiales|177436-512-512|aceite-de-oliva-la-toscana-500-cc
00095|Aceite De Oliva Cocinero 500 Ml|334.15||||Almacén > Aceites y Vinagres > Aceites Especiales|614755-512-512|aceite-cocinero-de-oliva-2
00096|Aceite De Oliva Etra Virgen Cocinero 1 L|631.18||||Almacén > Aceites y Vinagres > Aceites Especiales|614762-512-512|aceite-cocinero-de-oliva-x1000cc
00097|Aceite De Oliva Natura Intenso 500 Cc|371.38||||Almacén > Aceites y Vinagres > Aceites Especiales|190701-512-512|aceite-natura-de-oliva-intenso-x-500cc
00098|Aceite De Oliva Etra Virgen Cocinero 500 Ml|350.06||||Almacén > Aceites y Vinagres > Aceites Especiales|614636-512-512|aceite-de-oliva-etra-virgen-cocinero-500-ml
00099|Aceite De Oliva Oliovita Clásico 250 Ml|269.23||||Almacén > Aceites y Vinagres > Aceites Especiales|568753-512-512|aceite-de-oliva-oliovita-x250cc
00100|Aceite De Oliva La Toscana Extra Virgen 250 Ml|281.11||||Almacén > Aceites y Vinagres > Aceites Especiales|177466-512-512|aceite-de-oliva-la-toscana-250-cc
00101|Aceite De Oliva Yancanello Extra Virgen 500 Ml|429.62||||Almacén > Aceites y Vinagres > Aceites Especiales|427772-512-512|aceite-yancanello-de-oliva-2
00102|Aceite De Oliva Lira Clásico Extra Virgen 1 L|731.95||||Almacén > Aceites y Vinagres > Aceites Especiales|614751-512-512|aceite-lira-de-oliva-2
00103|Aceite De Oliva Oliovita Clásico 500 Ml|368.31||||Almacén > Aceites y Vinagres > Aceites Especiales|568769-512-512|aceite-de-oliva-oliovita-x500cc
00104|Aceite Olivado Cocinero 900 Ml|249.29||||Almacén > Aceites y Vinagres > Aceites Especiales|614830-512-512|aceite-olivado-cocinero-900-ml
00105|Aceite De Oliva Familia Zuccardi Picual 500 Ml|678.91||||Almacén > Aceites y Vinagres > Aceites Especiales|578722-512-512|aceite-de-oliva-familia-zuccardi-picual-500-ml
00106|Aceite De Oliva Cañuelas Extra Virgen Suave 500 Ml|321.42||||Almacén > Aceites y Vinagres > Aceites Especiales|208378-512-512|aceite-de-oliva-canuelas-extra-virgen-suave-500-ml
00107|Aceite De Oliva Oliovita Changlot 500 Ml|522.39||||Almacén > Aceites y Vinagres > Aceites Especiales|568752-512-512|aceite-de-oliva-oliovita-x500cc-2
00108|Aceto Balsamico En Reduccion 250 Ml|174.78||||Almacén > Aceites y Vinagres > Acetos|614801-512-512|aceto-balsamico-en-reduccion-250-ml
00110|Aceto Balsamico Monterrey 250 Ml|84.1||||Almacén > Aceites y Vinagres > Acetos|570098-512-512|aceto-balsamico-monterrey-250-ml
00111|Aceto Balsamico Espeso 500 Ml|262.19||||Almacén > Aceites y Vinagres > Acetos|567533-512-512|aceto-balsamico-espeso-500-ml
00112|Aceto Balsámico La Toscana 250 Ml|204.28||||Almacén > Aceites y Vinagres > Acetos|209583-512-512|aceto-balsamico-la-toscana-botella-250
00113|Aceto Balsámico Menoyo 250 Ml|173.69||||Almacén > Aceites y Vinagres > Acetos|584799-512-512|aceto-balsamico-menoyo-x-250-cc-2
00114|Aceto Balsámico Mazzetti 250 Ml|349.15||||Almacén > Aceites y Vinagres > Acetos|432338-512-512|aceto-balsamico-mazzetti-x-250-ml-2
00115|Aderezo Light Clásico Cocinero 500 Ml|84.35||||Almacén > Aceites y Vinagres > Acetos|614611-512-512|aderezo-light-clasico-cocinero-500-ml
00116|Aceto Balsámico Angelo 500 Ml|349.15||||Almacén > Aceites y Vinagres > Acetos|442992-512-512|aceto-balsamico-angelo
00117|Aceto Balsámico San Giorgio 250 Ml|501.42||||Almacén > Aceites y Vinagres > Acetos|192272-512-512|aceto-san-giorgio-x-250-cc
00118|Aceto Balsamico Molto 500ml|138.19||||Almacén > Aceites y Vinagres > Acetos|555893-512-512|aceto-balsamico-molto-500ml
00119|Aceto Balsamico En Reduccion 500 Ml|270.92||||Almacén > Aceites y Vinagres > Acetos|614802-512-512|aceto-balsamico-en-reduccion-500-ml
00120|Aceto Balsámico Doménico Rainieri 250 Ml|256.71||||Almacén > Aceites y Vinagres > Acetos|180743-512-512|aceto-domenico-rainieri-x-250-cc
00121|Salsa Tau Delta Coleslaw Semillas Amapola 310 Gr|160.22||||Almacén > Aderezos > Otros Condimentos|532535-512-512|salsa-tau-delta-coleslaw-semillas-amapola-310-gr
00123|Salsa De Soja Kikkoman Clasica 148ml|333.19||||Almacén > Aderezos > Otros Condimentos|584207-512-512|salsa-de-soja-kikkoman-clasica-148ml
00124|Aderezo Cesar Tau Delta 330 Cc|150.44||||Almacén > Aderezos > Otros Condimentos|430348-512-512|aderezo-cesar-tau-delta-330-cc
00125|Salsa Deshidratada Knorr Salsa Blanca 20 Gr|70.23||||Almacén > Aderezos > Otros Condimentos|605667-512-512|salsa-deshidratada-knorr-salsa-blanca-20-gr
00126|Chimichurri Alicante 50 Gr|83.75||||Almacén > Aderezos > Otros Condimentos|579869-512-512|chimichurri-alicante-x50gr
00127|Chimichurri La Parmesana 300 Gr|123.81||||Almacén > Aderezos > Otros Condimentos|176518-512-512|chimichurri-la-parmesana-x-300-gr
00128|Salsa Tau Picante X 300gr|150.86||||Almacén > Aderezos > Otros Condimentos|547907-512-512|salsa-tau-picante-x-300gr
00129|Salsa Chimichurri Dos Anclas 380 Gr|157.1||||Almacén > Aderezos > Otros Condimentos|206406-512-512|chimichurri-dos-anclas-x380gr
00130|Salsa Chimichurri Arytza 175 Gr|244.0||||Almacén > Aderezos > Otros Condimentos|180539-512-512|chimichurri-arytza-etiqueta-negra-fco-175grs
00131|Salsa Chimichurri Tau Delta 340 Gr|134.11||||Almacén > Aderezos > Otros Condimentos|430339-512-512|salsa-tau-delta-chimichurri
00132|Chimichurri La Parmesana 25 Gr|38.39||||Almacén > Aderezos > Otros Condimentos|185007-512-512|chimichurri-la-parmesana-x-25-gr
00133|Salsa Criolla Arytza 175 Gr|252.0||||Almacén > Aderezos > Otros Condimentos|180540-512-512|salsa-criolla-arytza-etiqueta-negra-fco-175-grs
00134|Salsa Vinaigrette Kansas 390 Gr|248.66||||Almacén > Aderezos > Otros Condimentos|564573-512-512|salsa-vinaigrette-kansas-390-gr
00135|Salsa Tau Con Ajo X 300gr|150.86||||Almacén > Aderezos > Otros Condimentos|547906-512-512|salsa-tau-con-ajo-x-300gr
00136|Salsa Dos Anclas Ranch Picante 360 Gr|184.15||||Almacén > Aderezos > Otros Condimentos|578483-512-512|salsa-dos-anclas-ranch-picante-360-gr
00137|Aderezo Para Ensalada Tau Delta Chimichurri 90 Gr|32.25||||Almacén > Aderezos > Otros Condimentos|505146-512-512|aderezo-para-ensalada-tau-delta-chimichurri-90-gr
00138|Chimichurri Hot X300gr La Parmesana|123.81||||Almacén > Aderezos > Otros Condimentos|443075-512-512|chimichurri-hot-x300gr-la-parmesana
00139|Chimichurri Ahumado La Parmesana 300 Ml|123.81||||Almacén > Aderezos > Otros Condimentos|471610-512-512|chimichurri-ahumado-x300ml-la-parmesana
00140|Lentejas La Española Gourmet 400 Gr|96.26||||Almacén > Arroz y Legumbres > Legumbres|604209-512-512|lentejas-la-espanola-gourmet-x-400gr
00142|Maiz Doroteo Pisingallo 400 Gr|48.67||||Almacén > Arroz y Legumbres > Legumbres|603220-512-512|maiz-doroteo-pisingallo-400-gr
00143|Lentejones Doroteo 400 Gr|129.79||||Almacén > Arroz y Legumbres > Legumbres|604242-512-512|lentejones-doroteo-400-gr
00144|Maiz Los Silos Piscingallo X 350 Gr|71.85||||Almacén > Arroz y Legumbres > Legumbres|591134-512-512|maiz-los-silos-piscingallo-x-350-gr
00145|Arvejas Doroteo Partidas X 400 Gr|82.0||||Almacén > Arroz y Legumbres > Legumbres|587723-512-512|arvejas-doroteo-partidas-x-400-gr
00146|Lentejas Doroteo 400 Gr|96.26||||Almacén > Arroz y Legumbres > Legumbres|584017-512-512|lentejas-doroteo-400-gr
00147|Lentejas Los Silos X 350 Gr|127.54||||Almacén > Arroz y Legumbres > Legumbres|592067-512-512|lentejas-los-silos-x-350-gr
00148|Porotos Doroteo Al Paq. 500 Gr.|96.26||||Almacén > Arroz y Legumbres > Legumbres|603221-512-512|porotos-doroteo-al-paq-500-gr
00149|Porotos Alubia La Abadia 500 Gr|91.94||||Almacén > Arroz y Legumbres > Legumbres|471686-512-512|porotos-alubia-la-abadia-500-gr
00150|Porotos Mister Food Alubia 500 Gr|118.98||||Almacén > Arroz y Legumbres > Legumbres|161668-512-512|porotos-mister-food-x-500-gr
00151|Risotto 4 Quesos Gallo 240 Gr|147.64||||Almacén > Arroz y Legumbres > Arroz Listos|601905-512-512|risotto-4-quesos-gallo-240-gr
00153|Arroz Mama Cocina Queso Instantaneo 200 Gr|169.22||||Almacén > Arroz y Legumbres > Arroz Listos|578797-512-512|arroz-mama-cocina-queso-instantaneo-200-gr
00154|Arroz Mama Cocina Primavera Instantaneo 200 Gr|169.22||||Almacén > Arroz y Legumbres > Arroz Listos|578792-512-512|arroz-mama-cocina-primavera-instantaneo-200-gr
00155|Arroz Preparado Queso Gallo 240 Gr|89.72||||Almacén > Arroz y Legumbres > Arroz Listos|601909-512-512|arroz-preparado-queso-gallo-240-gr-2
00156|Arroz Preparado Mix Vegetales Gallo 240 Gr|89.72||||Almacén > Arroz y Legumbres > Arroz Listos|601908-512-512|arroz-preparado-mix-vegetales-gallo-240-gr
00157|Arroz Preparado Verdeo Gallo 240 Gr|89.72||||Almacén > Arroz y Legumbres > Arroz Listos|601907-512-512|arroz-preparado-verdeo-gallo-240-gr-2
00158|Risotto Mediterráneo Gallo 240 Gr|147.64||||Almacén > Arroz y Legumbres > Arroz Listos|601903-512-512|risotto-mediterraneo-gallo-240-gr
00159|Arroz Box Queso 85 Gr|111.3||||Almacén > Arroz y Legumbres > Arroz Listos|535749-512-512|arroz-box-queso-85-gr
00160|Arroz Box Primavera 85 Gr|111.3||||Almacén > Arroz y Legumbres > Arroz Listos|535748-512-512|arroz-box-primavera-85-gr
00161|Duraznos Silvia Al Natural Lata 850 Gr.|89.11||||Almacén > Conservas > Conservas de Frutas|505750-512-512|durazno-silvia-al-natural-x-820-gr
00163|Duraznos En Mitades Cuisine & Co 485 Gr|126.25||||Almacén > Conservas > Conservas de Frutas|602275-512-512|duraznos-en-mitades-cuisine-co-485-gr
00164|Duraznos En Mitades Light Cuisine & Co 485 Gr|126.25||||Almacén > Conservas > Conservas de Frutas|602273-512-512|duraznos-en-mitades-light-cuisine-co-485-gr-2
00165|Pulpa De Fruta Manzana Cuisine & Co X 90 Gr|51.45||||Almacén > Conservas > Conservas de Frutas|601129-512-512|pulpa-de-fruta-manzana-cuisine-co-x-90-gr
00166|Cóctel De Fruta Alco 5 Frutas 5 Frutas  Lat 820 Gr.|193.83||||Almacén > Conservas > Conservas de Frutas|293015-512-512|coctel-de-fruta-alco-5-frutas-5-frutas-lat-820-gr
00167|Cerezas Carleti Al Maraschino Frasco 270 Gr.|161.52||||Almacén > Conservas > Conservas de Frutas|578417-512-512|cerezas-carleti-2
00168|Cerezas Al Maraschino Carleti 200 Gr|132.56||||Almacén > Conservas > Conservas de Frutas|194570-512-512|cerezas-carleti
00169|Leche De Coco Sococo 200 Gr|377.63||||Almacén > Conservas > Conservas de Frutas|192383-512-512|leche-de-coco-sococo-x-200-cc-2
00170|Pulpa De Fruta Manzana, Naranja Y Banana Cuisine & Co 90 Gr|51.45||||Almacén > Conservas > Conservas de Frutas|601130-512-512|pulpa-de-fruta-manzana-naranja-y-banana-cuisine-co-90-gr
00171|Duraznos En Cubos Cuisine & Co Pack X 4|256.47||||Almacén > Conservas > Conservas de Frutas|602302-512-512|duraznos-en-cubos-cuisine-co-pack-x-4
00172|Leche De Coco Sococo 200 Gr|399.9||||Almacén > Conservas > Conservas de Frutas|538469-512-512|leche-de-coco-sococo-x-200-cc
00173|Peras Jarabe Diluido Alco 450 Gr|172.66||||Almacén > Conservas > Conservas de Frutas|164660-512-512|peras-jarabe-diluido-alco-450-gr
00174|Mix De Fruta Cuisine & Co Pack X 4|280.11||||Almacén > Conservas > Conservas de Frutas|602303-512-512|mix-de-fruta-cuisine-co-pack-x-4
00175|Duraznos En Mitades Comunes Maxima Te Conviene 486 Gr|101.97||||Almacén > Conservas > Conservas de Frutas|578912-512-512|duraznos-en-mitades-comunes-maxima-te-conviene-486-gr
00176|Pulpa De Fruta Manzana Y Pera Cuisine & Co X 90 Gr|51.45||||Almacén > Conservas > Conservas de Frutas|601131-512-512|pulpa-de-fruta-manzana-y-pera-cuisine-co-x-90-gr
00177|Limas En Almibar ñapiu 275 Gr|228.35||||Almacén > Conservas > Conservas de Frutas|505050-512-512|limas-napi-u-en-almibar-x-275-gr
00178|Quinotos En Almibar ñapiu 455 Gr|266.24||||Almacén > Conservas > Conservas de Frutas|480828-512-512|quinotos-napi-u-en-almibar-x455gr
00179|Ensalda De Frutas Frutas Del Sur 720 Gr|845.48||||Almacén > Conservas > Conservas de Frutas|501548-512-512|ensalada-de-frutas-frutas-del-sur
00180|Paté De Foie Swift 90 Gr|48.79||||Almacén > Conservas > Conservas de Carne|578661-512-512|pate-de-foie-swift
00182|Picadillo De Carne Swift 90 Gr|48.79||||Almacén > Conservas > Conservas de Carne|319845-512-512|picadillo-swift
00183|Paté Bocatti Pimienta Verde 90 Gr|109.26||||Almacén > Conservas > Conservas de Carne|588352-512-512|pate-bocatti-x-90-gr-2
00184|Puré De Garbanzos Kamar Sésamo Y Ajo|169.0||||Almacén > Conservas > Conservas de Carne|423000-512-512|pure-de-garbanzos-kamar-sesamo-y-ajo
00185|Puré De Garbanzos Kamar Pimentón, Ajo Y Perejil  X 250 Gr|169.0||||Almacén > Conservas > Conservas de Carne|615194-512-512|pure-de-garbanzos-kamar-pimenton-ajo-y-perejil-x-250-gr
00186|Pate De Foie 'changuito' X 90 Gr.|26.51||||Almacén > Conservas > Conservas de Carne|379331-512-512|pate-de-foie-changuito-x-90-gr-208259
00187|Puré De Garbanzos Kamar Olivas Negras X 250 Gr|169.0||||Almacén > Conservas > Conservas de Carne|571699-512-512|pure-de-garbanzos-kamar-olivas-negras-x-250-gr
00188|Puré De Garbanzos Kamar Clásico 250 Gr|169.0||||Almacén > Conservas > Conservas de Carne|423001-512-512|pure-de-garbanzos-kamar-clasico-250-gr
00189|Picadillo De Carne  Changuito X 90 Gr.|26.51||||Almacén > Conservas > Conservas de Carne|286682-512-512|picadillo-de-carne-changuito-x-90-gr
00190|Paté Bocatti Jamón 90 Gr|109.26||||Almacén > Conservas > Conservas de Carne|183710-512-512|pate-bocatti-2
