id|nombre|precio|precio_1|precio_2|precio_3|rubro|url_imagen|url_producto
00063|Aderezo Mostaza A La Antigua 200 Gr.|217.44||||Almacén > Aderezos > Mostazas|Mostaza-512-512|aderezo-mostaza-a-la-antigua-200-gr
00064|Salsa Mostaza Con Miel Dos Anclas 375 Gr|197.68||||Almacén > Aderezos > Mostazas|Mostaza-512-512|mostaza-con-miel-dos-anclas-x375gr
00065|Mostaza Aritza Sin Tacc X200gr|202.88||||Almacén > Aderezos > Mostazas|Mostaza-512-512|mostaza-aritza-sin-tacc-x200gr
00066|Mostaza Sin Sal Aritza Sin Tacc X200gr .|227.85||||Almacén > Aderezos > Mostazas|Mostaza-512-512|mostaza-sin-sal-aritza-sin-tacc-x200gr
00067|Aderezo Mostaza A La Miel 200 Gr|217.44||||Almacén > Aderezos > Mostazas|Mostaza-512-512|mostaza-a-la-miel-x-200-grs
00068|Ketchup Heinz 397 Gr|197.88||||Almacén > Aderezos > Ketchup|Ketchup-512-512|ketchup-heinz-397-gr
00069|""|0||||Almacén > Aderezos > Ketchup||""
00070|Ketchup Hellmanns Doypack 250 Gr|79.59||||Almacén > Aderezos > Ketchup|Ketchup-512-512|ketchup-hellmanns-doypack-250-gr
00071|Ketchup Hellmann's Doypack 500 Gr|155.02||||Almacén > Aderezos > Ketchup|Ketchup-512-512|ketchup-hellmann-s-2
00072|Ketchup Heinz Doy-pack 190gr|110.16||||Almacén > Aderezos > Ketchup|Ketchup-512-512|ketchup-heinz-doy-pack-190gr
00073|Aderezo Ketchup La Campagnola 250 Gr|63.46||||Almacén > Aderezos > Ketchup|Aderezo-512-512|ketchup-la-campagnola-2
00074|Aderezo Sabor Humo 180 Ml|123.81||||Almacén > Aderezos > Ketchup|Aderezo-512-512|aderezo-sabor-humo-x180ml
00075|Aderezo Ketchup Hot La Campagnola 250 Gr|63.46||||Almacén > Aderezos > Ketchup|Ketchup-512-512|aderezo-ketchup-hot-la-campagnola-250-gr
00076|Salsa De Soja La Parmesana 300 Gr|113.4||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-la-parmesana-x-300-gr
00077|""|0||||Almacén > Aderezos > Salsas Frías||""
00078|Salsa Barbacoa La Parmesana 300 Gr|120.69||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-la-parmesana-2
00079|Salsa Cesar Dos Anclas 360 Gr|163.44||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-dos-anclas-light-x360gr
00080|Salsa Ali Oli Dos Anclas 360 Gr|169.38||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-dos-anclas-ali-oli-x360gr
00081|Salsa De Soja Lee Kum Kee Clasica Premium 150cc|317.32||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-de-soja-lee-kum-kee-clasica-premium-150cc
00082|Salsa Picante Tabasco® Rojo Original 60 Ml|431.77||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-picante-tabasco-rojo-original-60-ml
00083|Salsa De Soja Gell Singh 180 Gr|156.06||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|sals-d-soja-gell-sing-s-sodio-fras
00084|Salsa De Soja Con Hongos Lee Kum Kee  500cc|379.75||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-de-soja-con-hongos-lee-kum-kee-500cc
00085|Salsa La Parmesana Jalapeño Verde Picante|112.36||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-la-parmesana-jalapeno-verde-picante
00086|Salsa Ranch Dos Anclas 360 Gr|169.59||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-dos-anclas-ranch-x360gr
00087|Salsa Picante Tabasco® Pimientos Y Ajo 60 Ml|431.77||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-picante-tabasco-pimientos-y-ajo-60-ml
00088|Salsa Picante Tabasco® Jalapeño Verde 60 Ml|431.77||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-picante-tabasco-jalapeno-verde-60-ml
00089|Salsa Picante La Parmesana 180 Gr|112.36||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-la-parmesana-x-180-ml
00090|Salsa Picante Tabasco® Chipotle 60 Ml|431.77||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-picante-tabasco-chipotle-60-ml
00091|Salsa Spicy Dos Anclas 360 Gr|169.38||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-dos-anclas-spicy-x360gr
00092|Hummus Recetas De|244.49||||Almacén > Aderezos > Salsas Frías|Hummus-512-512|hummus-recetas-de
00093|Salsa La Parmesana-picante-amarilla-bot-cc.-180|112.36||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-la-parmesana-4
00094|Salsa Inglés La Parmesana 180 Gr|112.36||||Almacén > Aderezos > Salsas Frías|Salsa-512-512|salsa-la-parmesana-x-180-ml-2
00095|Aceite Natura De Oliva|328.85||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-natura-de-oliva-3
00096|""|0||||Almacén > Aceites y Vinagres > Aceites Especiales||""
00097|Aceite De Oliva Cocinero 1 L|578.14||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-cocinero-de-oliva
00098|Aceite Mazola De Oliva 500 Cc|293.84||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-mazola-de-oliva-x500cc
00099|Aceite De Oliva Cañuelas Extra Virgen Clásico 500 Ml|321.42||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-de-oliva-canuelas-extra-virgen
00100|Aceite De Girasol Y Oliva Copisi Scelto 900 Ml|179.59||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-copisi-de-oliva-x900cc
00101|Aceite De Oliva Natura Selección Especial 500 Ml|411.49||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-natura-oliva-seleccion-botella-x-500-cc
00102|Aceite De Oliva Jumbo Extra Virgen 500 Ml|349.0||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-jumbo-de-oliva-x500cc-2
00103|Aceite De Oliva Cocinero 500 Ml|334.15||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-cocinero-de-oliva-2
00104|Aceite De Oliva Etra Virgen Cocinero 1 L|631.18||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-cocinero-de-oliva-x1000cc
00105|Aceite De Oliva Oda 500 Ml|359.61||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-de-oliva-oda-x500ml
00106|Aceite De Oliva Lira Clásico Etra Virgen 500 Ml|451.9||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-de-oliva-lira-clasico-etra-virgen-500-ml
00107|Aceite De Oliva Natura Extra Virgen Clásico 1 L|672.98||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-natura-de-oliva-x-1-lt
00108|Aceite De Oliva Natura Extra Virgen Clásico 500 Ml|371.38||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-natura-de-oliva-x-500-cc
00109|Aceite De Oliva La Toscana Extra Virgen 500 Ml|473.12||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-de-oliva-la-toscana-500-cc
00110|Aceite De Oliva Yancanello Extra Virgen 500 Ml|429.62||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-yancanello-de-oliva-2
00111|Aceite Olivado Cocinero 900 Ml|249.29||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-olivado-cocinero-900-ml
00112|Aceite Oliva Familia Zuccardi Picual 250 Ml|384.01||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-oliva-familia-zuccardi-picual-250-ml
00113|Aceite De Oliva Familia Zuccardi Arauco 500 Ml|709.68||||Almacén > Aceites y Vinagres > Aceites Especiales|Aceite-512-512|aceite-de-oliva-familia-zuccardi-arauco-500-ml
00114|Vinagre De Alcohol Dos Anclas 1 L|71.79||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-dos-anclas-de-alcohol-x-1-lt
00115|""|0||||Almacén > Aceites y Vinagres > Vinagres||""
00116|Vinagre Alcazar De Alcohol X  500  Cc.|28.6||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-alcazar-de-alcohol-2
00117|Vinagre De Alcohol Clasico Botella 1 Lt.|82.19||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-de-alcohol-clasicox1lt
00118|Vinagre De Alcohol Menoyo 1 L|93.53||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-menoyo-de-alcohol-2
00119|Vinagre De Manzana Dos Anclas 500 Ml|66.59||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-dos-anclas-de-manzana-x-500-cc
00120|Vinagre De Vino Menoyo 500 Ml|75.85||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-menoyo-de-vino-2
00121|Vinagre Manzana Alcazar 1000 Ml|78.6||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-manzana-alcazar-1000-ml
00122|Vinagre De Manzana Dos Anclas 1 L|105.08||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-dos-anclas-de-manzana-x-1-lt
00123|Vinagre De Vino Dos Anclas 1 L|94.68||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-dos-anclas-de-vino-x-1-lt
00124|Vinagre De Manzana Menoyo 1 L|144.62||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-menoyo-de-manzana-2
00125|Vinagre De Alcohol Menoyo 500 Ml|58.16||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-menoyo-de-alcohol
00126|Vinagre De Vino Menoyo 1 L|123.81||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-menoyo-de-vino
00127|Vinagre De Manzana Menoyo 500 Ml|87.91||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-menoyo-de-manzana
00128|Vinagre De Alcohol Casalta 500 Ml|50.88||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagres-de-alcohol-casalta-x-500cc
00129|Vinagre De Manzana Jumbo 500 Ml|86.25||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-de-manzana-jumbo-2
00130|Vinagre De Manzana Jumbo 1 L|144.62||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-de-manzana-jumbo
00131|Vinagre De Vino Jumbo 1 L|123.81||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-de-vino-jumbo-2
00132|Vinagre De Vino Jumbo 500 Ml|72.73||||Almacén > Aceites y Vinagres > Vinagres|Vinagre-512-512|vinagre-de-vino-jumbo
00133|Salsa Barbecue Kansas 455 Gr|248.66||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-barbecue-kansas-455-gr
00134|""|0||||Almacén > Aderezos > Otros Condimentos||""
00135|Salsa Vinaigrette Kansas 390 Gr|248.66||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-vinaigrette-kansas-390-gr
00136|Salsa De Soja Kikkoman Clasica 148ml|317.32||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-de-soja-kikkoman-clasica-148ml
00137|Salsa Tau Delta Coleslaw Semillas Amapola 310 Gr|160.22||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-tau-delta-coleslaw-semillas-amapola-310-gr
00138|Honey Bbq Aleluya 205 Gr|119.65||||Almacén > Aderezos > Otros Condimentos|Honey-512-512|honey-bbq-aleluya-205-gr
00139|Aderezo Cesar Tau Delta 330 Cc|150.44||||Almacén > Aderezos > Otros Condimentos|Aderezo-512-512|aderezo-cesar-tau-delta-330-cc
00140|Salsa Deshidratada Knorr Salsa Blanca 20 Gr|70.23||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-deshidratada-knorr-salsa-blanca-20-gr
00141|Aderezo Cheddar Tau Delta 300 Gr|153.26||||Almacén > Aderezos > Otros Condimentos|Aderezo-512-512|aderezo-tau-delta
00142|Salsa Chimichurri Dos Anclas 380 Gr|157.1||||Almacén > Aderezos > Otros Condimentos|Chimichurri-512-512|chimichurri-dos-anclas-x380gr
00143|Salsa Caesar Dos Anclas 350 Gr|170.63||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-dos-anclas-caesar-x350gr
00144|Chimichurri La Parmesana 300 Gr|123.81||||Almacén > Aderezos > Otros Condimentos|Chimichurri-512-512|chimichurri-la-parmesana-x-300-gr
00145|Salsa Jalapeño Ahumado Recetas De Entonces X 1|244.49||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-jalapeno-ahumado-recetas-de-entonces-x-1
00146|Salsa Tau Picante X 300gr|150.86||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-tau-picante-x-300gr
00147|Chimichurri La Parmesana 25 Gr|38.39||||Almacén > Aderezos > Otros Condimentos|Chimichurri-512-512|chimichurri-la-parmesana-x-25-gr
00148|Salsa Chimichurri Arytza 175 Gr|217.44||||Almacén > Aderezos > Otros Condimentos|Chimichurri-512-512|chimichurri-arytza-etiqueta-negra-fco-175grs
00149|Chimichurri Alicante 50 Gr|83.75||||Almacén > Aderezos > Otros Condimentos|Chimichurri-512-512|chimichurri-alicante-x50gr
00150|Salsa Cuatro Quesos Alicante En Polvo 37 Gr|82.19||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-alicante-en-polvo-x-37-gr
00151|Salsa Criolla Arytza 175 Gr|234.09||||Almacén > Aderezos > Otros Condimentos|Salsa-512-512|salsa-criolla-arytza-etiqueta-negra-fco-175-grs
00152|Arroz Oro Gallo 500 Gr|48.41||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-oro-gallo-500-gr
00153|""|0||||Almacén > Arroz y Legumbres > Arroz||""
00154|Arroz Oro Estuche Gallo 1 Kg|103.83||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-oro-estuche-gallo-1-kg
00155|Arroz Yamaní Gallo 500 Gr|127.63||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-yamani-gallo-500-gr
00156|Arroz Doble Carolina Gallo 1 Kg|189.28||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-doble-carolina-gallo-1-kg
00157|Arroz Dos Hermanos Largo Fino 1 Kg|71.39||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-dos-hermanos-largo-fino-1kg
00158|Arroz Ala Grano Largo Fino - 1 Kg|73.55||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-ala-grano-largo-fino-1-kg
00159|Arroz Dos Hermanos Largo Fino Parboil 1 Kg|84.36||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-dos-hermanos-parboil-1kg
00160|Arroz Vanguardia Elaborado Largo Fino|60.11||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-vanguardia-elaborado-largo-fino
00161|Arroz Carnaroli Gallo 500 Gr|146.02||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-carnaroli-gallo-500-gr
00162|Arroz Dos Hemanos Doble Carolina 1 Kg|151.42||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-dos-hermanos-doble-carolina-caja-1kg
00163|Arroz Ala Doble 1 Kg|148.18||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-ala-doble
00164|Arroz Parboil Primor 1 Kg|74.0||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-parboil-primor-1-kg
00165|Arroz Doble Carolina Dos Hermanos 500gr|108.16||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-doble-carolina-dos-hermanos-500gr
00166|Arroz Largo Fino Primor 1 Kg|62.4||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-largo-fino-primor
00167|Arroz Dos Hemanos Parboil 1 Kg|95.18||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-dos-hermanos-parboil-caja-1kg
00168|Arroz Carnaroli 500 Gr|135.2||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-carnaroli
00169|Arroz Thai Scotti 500 Gr|248.56||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-scotti-x-500-gr-2
00170|Arroz Dos Hos Grano Largo Aromatico 500 Gr|113.57||||Almacén > Arroz y Legumbres > Arroz|Arroz-512-512|arroz-dos-hos-grano-largo-aromatico-500-gr
00171|Risotto Primavera Gallo 240 Gr|140.61||||Almacén > Arroz y Legumbres > Arroz Listos|Risotto-512-512|risotto-primavera-gallo-240-gr
00172|""|0||||Almacén > Arroz y Legumbres > Arroz Listos||""
00173|Arroz Mama Cocina Primavera Instantaneo 200 Gr|161.16||||Almacén > Arroz y Legumbres > Arroz Listos|Arroz-512-512|arroz-mama-cocina-primavera-instantaneo-200-gr
00174|Risotto 4 Quesos Gallo 240 Gr|140.61||||Almacén > Arroz y Legumbres > Arroz Listos|Risotto-512-512|risotto-4-quesos-gallo-240-gr
00175|Arroz Mama Cocina Queso Instantaneo 200 Gr|161.16||||Almacén > Arroz y Legumbres > Arroz Listos|Arroz-512-512|arroz-mama-cocina-queso-instantaneo-200-gr
00176|Arroz Box Queso 85 Gr|106.0||||Almacén > Arroz y Legumbres > Arroz Listos|Arroz-512-512|arroz-box-queso-85-gr
00177|Arroz Box Primavera 85 Gr|106.0||||Almacén > Arroz y Legumbres > Arroz Listos|Arroz-512-512|arroz-box-primavera-85-gr
00178|Lentejas La Española Gourmet 400 Gr|96.26||||Almacén > Arroz y Legumbres > Legumbres|Lentejas-512-512|lentejas-la-espanola-gourmet-x-400gr
00179|""|0||||Almacén > Arroz y Legumbres > Legumbres||""
00180|Maiz Doroteo Pisingallo 400 Gr|48.67||||Almacén > Arroz y Legumbres > Legumbres|Maiz-512-512|maiz-doroteo-pisingallo-400-gr
00181|Lentejones Doroteo 400 Gr|129.79||||Almacén > Arroz y Legumbres > Legumbres|Lentejones-512-512|lentejones-doroteo-400-gr
00182|Garbanzos Mister Food 400 Gr|108.0||||Almacén > Arroz y Legumbres > Legumbres|Garbanzos-512-512|garbanzos-mister-food-400-gr
