id|nombre|precio|precio_1|precio_2|precio_3|rubro|url_imagen|url_producto
00061|Aceite Girasol Pureza 0,9lt|113.99||||Almacén > Aceites y Vinagres > Aceites Comunes|591712-512-512|aceite-girasol-pureza-0-9-l
00062|Aceite De Girasol Primor 900ml|88.0||||Almacén > Aceites y Vinagres > Aceites Comunes|423577-512-512|aceite-de-girasol-primor-x-900-ml
11851|Aceite Girasol Sabor Manteca En Aerosol Fritolim 120gr|127.3||||Almacén > Aceites y Vinagres > Aceites Comunes|614688-512-512|aceite-girasol-sabor-manteca-en-aerosol-fritolim-120-gr
00065|Aceite Natura De Girasol 500ml|65.52||||Almacén > Aceites y Vinagres > Aceites Comunes|194938-512-512|aceite-natura-de-girasol-500-ml
00063|Aceite De Girasol Cuisine & Co 900ml|119.0||||Almacén > Aceites y Vinagres > Aceites Comunes|601232-512-512|aceite-de-girasol-cuisine-co-900-ml
11852|Aceite Girasol Clásico En Aerosol Fritolim 120gr|127.3||||Almacén > Aceites y Vinagres > Aceites Comunes|614695-512-512|aceite-girasol-clasico-en-aerosol-fritolim-120-gr
00064|Aceite Florencia Girasol 900ml|88.0||||Almacén > Aceites y Vinagres > Aceites Comunes|568050-512-512|aceite-florencia-girasol-900-ml
00066|Aceite Familiar Mezcla Pet x 900cc|82.93||||Almacén > Aceites y Vinagres > Aceites Comunes|598724-512-512|aceite-familiar-mezcla-pet-x900-cc
00068|Aceite Mama Cocina Roc. Vg. Mant. Har. x 150gr|132.6||||Almacén > Aceites y Vinagres > Aceites Comunes|534799-512-512|aceite-mama-cocina-roc-vg-mant-har-x150gr
00069|Aceite De Coco Neutro God Bless You 225ml|433.87||||Almacén > Aceites y Vinagres > Aceites Comunes|543365-512-512|aceite-de-coco-neutro-god-bless-you-225-ml
00070|Aceite Clovelly Mezcla x 900cc|81.0||||Almacén > Aceites y Vinagres > Aceites Comunes|609041-512-512|aceite-clovelly-mezcla-x900cc
00067|Aceite Mezcla Maxima 900ml|82.17||||Almacén > Aceites y Vinagres > Aceites Comunes|590538-512-512|aceite-mezcla-maxima-900-ml
00072|Aceite De Canola y Oliva Krol Virgen 500ml|312.94||||Almacén > Aceites y Vinagres > Aceites Comunes|205215-512-512|aceite-krol-de-canola-oliva
00073|Aceite De Canola Krol Virgen 500ml|302.33||||Almacén > Aceites y Vinagres > Aceites Comunes|183598-512-512|aceite-krol-de-canola-x-500-ml
00010|Ketchup Heinz 397gr|208.0||||Almacén > Aderezos > Ketchup|554966-512-512|ketchup-heinz-397-gr
00011|Ketchup Hellmanns Doypack 250gr|79.59||||Almacén > Aderezos > Ketchup|605462-512-512|ketchup-hellmanns-doypack-250-gr
00012|Aderezo Ketchup Natura 500gr|119.02||||Almacén > Aderezos > Ketchup|200473-512-512|ketchup-natura-2
00013|Ketchup Hellmann's Doypack 500gr|155.02||||Almacén > Aderezos > Ketchup|605460-512-512|ketchup-hellmann-s-2
00014|Ketchup Heinz Doy-pack 190gr|116.0||||Almacén > Aderezos > Ketchup|555017-512-512|ketchup-heinz-doy-pack-190gr
00016|Aderezo Ketchup Natura 250gr|60.86||||Almacén > Aderezos > Ketchup|191221-512-512|ketchup-natura
00018|Aderezo Ketchup Hot La Campagnola 250gr|63.46||||Almacén > Aderezos > Ketchup|194528-512-512|aderezo-ketchup-hot-la-campagnola-250-gr
00017|Aderezo Sabor Humo 180ml|123.81||||Almacén > Aderezos > Ketchup|471609-512-512|aderezo-sabor-humo-x180ml
00394|Aceto Balsamico En Reduccion 250ml|174.78||||Almacén > Aceites y Vinagres > Acetos|614801-512-512|aceto-balsamico-en-reduccion-250-ml
00395|Aceto Balsamico Monterrey 250ml|84.1||||Almacén > Aceites y Vinagres > Acetos|570098-512-512|aceto-balsamico-monterrey-250-ml
00396|Aceto Balsamico Espeso 500ml|262.19||||Almacén > Aceites y Vinagres > Acetos|567533-512-512|aceto-balsamico-espeso-500-ml
00397|Aceto Balsámico La Toscana 250ml|204.28||||Almacén > Aceites y Vinagres > Acetos|209583-512-512|aceto-balsamico-la-toscana-botella-250
00401|Aceto Balsámico Angelo 500ml|349.15||||Almacén > Aceites y Vinagres > Acetos|442992-512-512|aceto-balsamico-angelo
00398|Aceto Balsamico En Reduccion 500ml|270.92||||Almacén > Aceites y Vinagres > Acetos|614802-512-512|aceto-balsamico-en-reduccion-500-ml
00399|Aceto Balsámico Menoyo 250ml|173.69||||Almacén > Aceites y Vinagres > Acetos|584799-512-512|aceto-balsamico-menoyo-x-250-cc-2
00406|Aceto Balsámico Mazzetti 250ml|349.15||||Almacén > Aceites y Vinagres > Acetos|432338-512-512|aceto-balsamico-mazzetti-x-250-ml-2
00400|Aderezo Light Clásico Cocinero 500ml|84.35||||Almacén > Aceites y Vinagres > Acetos|614611-512-512|aderezo-light-clasico-cocinero-500-ml
00405|Aceto Balsámico San Giorgio 250ml|501.42||||Almacén > Aceites y Vinagres > Acetos|192272-512-512|aceto-san-giorgio-x-250-cc
00404|Aceto Balsamico Molto 500ml|138.19||||Almacén > Aceites y Vinagres > Acetos|555893-512-512|aceto-balsamico-molto-500ml
11548|Aceto Balsámico Doménico Rainieri 250ml|256.71||||Almacén > Aceites y Vinagres > Acetos|180743-512-512|aceto-domenico-rainieri-x-250-cc
00381|Salsa De Soja La Parmesana 300gr|119.07||||Almacén > Aderezos > Salsas Frías|176516-512-512|salsa-la-parmesana-x-300-gr
00382|Salsa Barbacoa La Parmesana 300gr|120.69||||Almacén > Aderezos > Salsas Frías|205141-512-512|salsa-la-parmesana-2
00383|Salsa Cesar Dos Anclas 360gr|163.44||||Almacén > Aderezos > Salsas Frías|198078-512-512|salsa-dos-anclas-light-x360gr
00384|Salsa Ali Oli Dos Anclas 360gr|169.38||||Almacén > Aderezos > Salsas Frías|198082-512-512|salsa-dos-anclas-ali-oli-x360gr
00385|Salsa De Soja Gell Singh 180gr|163.86||||Almacén > Aderezos > Salsas Frías|427697-512-512|sals-d-soja-gell-sing-s-sodio-fras
00387|Salsa Ranch Dos Anclas 360gr|169.59||||Almacén > Aderezos > Salsas Frías|205385-512-512|salsa-dos-anclas-ranch-x360gr
00388|Salsa Picante Tabasco® Jalapeño Verde 60ml|431.77||||Almacén > Aderezos > Salsas Frías|584144-512-512|salsa-picante-tabasco-jalapeno-verde-60-ml
00389|Salsa Picante La Parmesana 180gr|112.36||||Almacén > Aderezos > Salsas Frías|524210-512-512|salsa-la-parmesana-x-180-ml
00390|Hummus Recetas De|244.49||||Almacén > Aderezos > Salsas Frías|581986-512-512|hummus-recetas-de
00391|Salsa La Parmesana Jalapeño Verde Picante|112.36||||Almacén > Aderezos > Salsas Frías|554102-512-512|salsa-la-parmesana-jalapeno-verde-picante
00392|Salsa La Parmesana-picante-amarilla-bot- cc .-180|112.36||||Almacén > Aderezos > Salsas Frías|205144-512-512|salsa-la-parmesana-4
00393|Salsa Inglés La Parmesana 180gr|112.36||||Almacén > Aderezos > Salsas Frías|190623-512-512|salsa-la-parmesana-x-180-ml-2
00039|Mayonesa Hellmanns Light Doypack 475gr|110.28||||Almacén > Aderezos > Mayonesas|605447-512-512|mayonesa-hellmanns-light-doypack-475-gr
00040|Mayonesa Hellmanns Clásica Doypack 475gr|89.22||||Almacén > Aderezos > Mayonesas|605656-512-512|mayonesa-hellmanns-clasica-doypack-475-gr
00041|Aderezo Mayonesa Natura 475gr|89.47||||Almacén > Aderezos > Mayonesas|179489-512-512|mayonesa-natura
00042|Mayonesa Heinz 850gr|279.87||||Almacén > Aderezos > Mayonesas|554974-512-512|mayonesa-heinz-850-gr
00043|Mayonesa Hellmanns Clásica Doypack 950gr|166.6||||Almacén > Aderezos > Mayonesas|605659-512-512|mayonesa-hellmanns-clasica-doypack-950-gr
00044|Aderezo Mayonesa Natura 950gr|178.95||||Almacén > Aderezos > Mayonesas|205105-512-512|mayonesa-natura-2
00045|Mayonesa Heinz Light Doy-pack x 350gr|145.55||||Almacén > Aderezos > Mayonesas|555032-512-512|mayonesa-heinz-light-doy-pack-x350gr
00047|Aderezo Mayonesa Hellmann's Light 950gr|236.17||||Almacén > Aderezos > Mayonesas|605446-512-512|mayonesa-hellmann-s-light
00048|Mayonesa The Not Co x 400gr|156.06||||Almacén > Aderezos > Mayonesas|605872-512-512|mayonesa-the-not-co-x-400-gr
00049|Mayonesa Heinz Light Doy-pack x 850gr|311.08||||Almacén > Aderezos > Mayonesas|578500-512-512|mayonesa-heinz-light-doy-pack-x850gr
00050|Aderezo Mayonesa La Campagnola Diet 500gr|107.16||||Almacén > Aderezos > Mayonesas|584801-512-512|mayonesa-la-campagnola-diet-x-500-gr
00046|Mayonesa Hellmann's Clásica Frasco 332gr|125.89||||Almacén > Aderezos > Mayonesas|424841-512-512|mayonesa-hellmann-s-13
00051|Mayonesa Hellmann's Light Doypack 237gr|59.2||||Almacén > Aderezos > Mayonesas|605448-512-512|mayonesa-hellmann-s-light-4
01330|Aderezo Mayonesa Mayoliva 1kg|220.56||||Almacén > Aderezos > Mayonesas|176406-512-512|mayonesa-mayoliva-x-1-kg
00052|Not Mayo Original Squeeze 325gr|166.35||||Almacén > Aderezos > Mayonesas|595572-512-512|not-mayo-original-squeeze-325-gr
00054|Mayonesa Hellmann's Clásica Doypack 237gr|53.58||||Almacén > Aderezos > Mayonesas|605658-512-512|mayonesa-hellmann-s-14
00055|Aderezo Mayonesa Natura 237gr|49.52||||Almacén > Aderezos > Mayonesas|184942-512-512|mayonesa-natura-x-237-gr
00056|Mayonesa Hellmann's Suave Doypack 242gr|59.2||||Almacén > Aderezos > Mayonesas|424739-512-512|mayonesa-hellmann-s
00019|Aceite De Oliva Cocinero 1lt|578.14||||Almacén > Aceites y Vinagres > Aceites Especiales|614754-512-512|aceite-cocinero-de-oliva
00020|Aceite Natura De Oliva|328.85||||Almacén > Aceites y Vinagres > Aceites Especiales|495720-512-512|aceite-natura-de-oliva-3
00021|Aceite Mazola De Oliva 500cc|293.84||||Almacén > Aceites y Vinagres > Aceites Especiales|422813-512-512|aceite-mazola-de-oliva-x500cc
00022|Aceite De Oliva Natura Extra Virgen Clásico 500ml|371.38||||Almacén > Aceites y Vinagres > Aceites Especiales|182268-512-512|aceite-natura-de-oliva-x-500-cc
00034|Aceite De Oliva La Toscana Extra Virgen 500ml|473.12||||Almacén > Aceites y Vinagres > Aceites Especiales|177436-512-512|aceite-de-oliva-la-toscana-500-cc
00023|Aceite De Oliva Cocinero 500ml|334.15||||Almacén > Aceites y Vinagres > Aceites Especiales|614755-512-512|aceite-cocinero-de-oliva-2
00024|Aceite De Oliva Etra Virgen Cocinero 1lt|631.18||||Almacén > Aceites y Vinagres > Aceites Especiales|614762-512-512|aceite-cocinero-de-oliva-x1000cc
00026|Aceite De Oliva Familia Zuccardi Arauco 500ml|709.68||||Almacén > Aceites y Vinagres > Aceites Especiales|578724-512-512|aceite-de-oliva-familia-zuccardi-arauco-500-ml
00027|Aceite De Oliva Oliovita Coratina|522.39||||Almacén > Aceites y Vinagres > Aceites Especiales|568773-512-512|aceite-de-oliva-oliovita-coratina
00028|Aceite De Oliva Natura Intenso 500cc|371.38||||Almacén > Aceites y Vinagres > Aceites Especiales|190701-512-512|aceite-natura-de-oliva-intenso-x-500cc
00029|Aceite De Oliva Etra Virgen Cocinero 500ml|350.06||||Almacén > Aceites y Vinagres > Aceites Especiales|614636-512-512|aceite-de-oliva-etra-virgen-cocinero-500-ml
00030|Aceite De Oliva Oliovita Clásico 250ml|269.23||||Almacén > Aceites y Vinagres > Aceites Especiales|568753-512-512|aceite-de-oliva-oliovita-x250cc
00032|Aceite De Oliva Jumbo Extra Virgen 500ml|349.0||||Almacén > Aceites y Vinagres > Aceites Especiales|177584-512-512|aceite-jumbo-de-oliva-x500cc-2
00033|Aceite De Oliva La Toscana Extra Virgen 250ml|281.11||||Almacén > Aceites y Vinagres > Aceites Especiales|177466-512-512|aceite-de-oliva-la-toscana-250-cc
00035|Aceite De Oliva Yancanello Extra Virgen 500ml|429.62||||Almacén > Aceites y Vinagres > Aceites Especiales|427772-512-512|aceite-yancanello-de-oliva-2
00036|Aceite De Oliva Lira Clásico Extra Virgen 1lt|731.95||||Almacén > Aceites y Vinagres > Aceites Especiales|614751-512-512|aceite-lira-de-oliva-2
01202|Aceite De Oliva Oliovita Clásico 500ml|368.31||||Almacén > Aceites y Vinagres > Aceites Especiales|568769-512-512|aceite-de-oliva-oliovita-x500cc
00025|Aceite Olivado Cocinero 900ml|249.29||||Almacén > Aceites y Vinagres > Aceites Especiales|614830-512-512|aceite-olivado-cocinero-900-ml
00085|Vinagre De Alcohol Dos Anclas 1lt|71.79||||Almacén > Aceites y Vinagres > Vinagres|423186-512-512|vinagre-dos-anclas-de-alcohol-x-1-lt
00074|Vinagre De Alcohol Clasico Botella 1lt|82.19||||Almacén > Aceites y Vinagres > Vinagres|567524-512-512|vinagre-de-alcohol-clasicox1lt
00075|Vinagre De Vino Dos Anclas 1lt|94.68||||Almacén > Aceites y Vinagres > Vinagres|428066-512-512|vinagre-dos-anclas-de-vino-x-1-lt
00076|Vinagre Manzana Alcazar 1000ml|78.6||||Almacén > Aceites y Vinagres > Vinagres|578501-512-512|vinagre-manzana-alcazar-1000-ml
00077|Vinagre De Manzana Dos Anclas 1lt|105.08||||Almacén > Aceites y Vinagres > Vinagres|428067-512-512|vinagre-dos-anclas-de-manzana-x-1-lt
00078|Vinagre De Manzana Menoyo 1lt|144.62||||Almacén > Aceites y Vinagres > Vinagres|584803-512-512|vinagre-menoyo-de-manzana-2
01264|Vinagre De Alcohol Menoyo 500ml|58.16||||Almacén > Aceites y Vinagres > Vinagres|584808-512-512|vinagre-menoyo-de-alcohol
00079|Vinagre De Alcohol Casalta 500ml|50.88||||Almacén > Aceites y Vinagres > Vinagres|567510-512-512|vinagres-de-alcohol-casalta-x-500cc
00080|Vinagre De Vino Menoyo 1lt|123.81||||Almacén > Aceites y Vinagres > Vinagres|584806-512-512|vinagre-menoyo-de-vino
00083|Vinagre Castello De Arroz 750ml|442.17||||Almacén > Aceites y Vinagres > Vinagres|177573-512-512|vinagre-castello-de-arroz-x-750-ml
00081|Vinagre De Manzana Jumbo 500ml|86.25||||Almacén > Aceites y Vinagres > Vinagres|558028-512-512|vinagre-de-manzana-jumbo-2
00082|Vinagre De Manzana Jumbo 1lt|144.62||||Almacén > Aceites y Vinagres > Vinagres|206949-512-512|vinagre-de-manzana-jumbo
00084|Vinagre De Vino Jumbo 1lt|123.81||||Almacén > Aceites y Vinagres > Vinagres|206948-512-512|vinagre-de-vino-jumbo-2
00474|Arroz Oro Gallo 500gr|48.41||||Almacén > Arroz y Legumbres > Arroz|601817-512-512|arroz-oro-gallo-500-gr
00475|Arroz Oro Estuche Gallo 1kg|103.83||||Almacén > Arroz y Legumbres > Arroz|601814-512-512|arroz-oro-estuche-gallo-1-kg
00476|Arroz Ala Grano Largo Fino - 1kg|73.55||||Almacén > Arroz y Legumbres > Arroz|610908-512-512|arroz-ala-grano-largo-fino-1-kg
01258|Arroz Dos Hermanos Largo Fino 1kg|71.39||||Almacén > Arroz y Legumbres > Arroz|184617-512-512|arroz-dos-hermanos-largo-fino-1kg
00477|Arroz Dos Hermanos Largo Fino Parboil 1kg|84.36||||Almacén > Arroz y Legumbres > Arroz|184569-512-512|arroz-dos-hermanos-parboil-1kg
05439|Arroz Carnaroli Gallo 500gr|146.02||||Almacén > Arroz y Legumbres > Arroz|601813-512-512|arroz-carnaroli-gallo-500-gr
05165|Arroz Integral Gallo 1kg|141.96||||Almacén > Arroz y Legumbres > Arroz|601805-512-512|arroz-integral-gallo-1-kg
00478|Arroz Carnaroli 500gr|135.2||||Almacén > Arroz y Legumbres > Arroz|178786-512-512|arroz-carnaroli
11539|Arroz Ala Doble 1kg|148.18||||Almacén > Arroz y Legumbres > Arroz|610909-512-512|arroz-ala-doble
00479|Arroz Vanguardia Elaborado Largo Fino|60.11||||Almacén > Arroz y Legumbres > Arroz|570114-512-512|arroz-vanguardia-elaborado-largo-fino
00480|Arroz Apostoles Parboil 1kg|73.3||||Almacén > Arroz y Legumbres > Arroz|548372-512-512|arroz-apostoles-parboil-1-kg
00481|Arroz Largo Fino Primor 1kg|62.4||||Almacén > Arroz y Legumbres > Arroz|531842-512-512|arroz-largo-fino-primor
00482|Arroz Cormillot Molinos Alá Integral 500gr|53.38||||Almacén > Arroz y Legumbres > Arroz|610911-512-512|arroz-cormillot-molinos-ala-integral-500-gr
00483|Arroz Parboil Primor 1kg|74.0||||Almacén > Arroz y Legumbres > Arroz|548347-512-512|arroz-parboil-primor-1-kg
00484|Arroz Dos Hermanos Orgánico Caja 500gr|129.79||||Almacén > Arroz y Legumbres > Arroz|422431-512-512|arroz-dos-hermanos-organico-caja-500gr
00485|Arroz Dos Hemanos Parboil 1kg|95.18||||Almacén > Arroz y Legumbres > Arroz|184563-512-512|arroz-dos-hermanos-parboil-caja-1kg
11854|Arroz Ala Doble 500gr|78.96||||Almacén > Arroz y Legumbres > Arroz|610914-512-512|arroz-ala-doble-x-500-gr
00486|Arroz Ala Grano Largo Dorado 1kg|90.85||||Almacén > Arroz y Legumbres > Arroz|610913-512-512|arroz-ala-grano-largo-4
00086|Salsa Vinaigrette Kansas 390gr|248.66||||Almacén > Aderezos > Otros Condimentos|564573-512-512|salsa-vinaigrette-kansas-390-gr
00087|Salsa Tau Delta Coleslaw Semillas Amapola 310gr|160.22||||Almacén > Aderezos > Otros Condimentos|532535-512-512|salsa-tau-delta-coleslaw-semillas-amapola-310-gr
00088|Salsa De Soja Kikkoman Clasica 148ml|333.19||||Almacén > Aderezos > Otros Condimentos|584207-512-512|salsa-de-soja-kikkoman-clasica-148ml
00089|Aderezo Cesar Tau Delta 330cc|150.44||||Almacén > Aderezos > Otros Condimentos|430348-512-512|aderezo-cesar-tau-delta-330-cc
00090|Salsa Deshidratada Knorr Salsa Blanca 20gr|70.23||||Almacén > Aderezos > Otros Condimentos|605667-512-512|salsa-deshidratada-knorr-salsa-blanca-20-gr
00097|Chimichurri Alicante 50gr|83.75||||Almacén > Aderezos > Otros Condimentos|579869-512-512|chimichurri-alicante-x50gr
00091|Salsa Cuatro Quesos Alicante En Polvo 37gr|82.19||||Almacén > Aderezos > Otros Condimentos|579861-512-512|salsa-alicante-en-polvo-x-37-gr
00092|Chimichurri La Parmesana 300gr|123.81||||Almacén > Aderezos > Otros Condimentos|176518-512-512|chimichurri-la-parmesana-x-300-gr
00093|Salsa Tau Picante x 300gr|150.86||||Almacén > Aderezos > Otros Condimentos|547907-512-512|salsa-tau-picante-x-300gr
01246|Aderezo Para Ensalada Tau Delta Caesar 90gr|38.49||||Almacén > Aderezos > Otros Condimentos|526152-512-512|aderezo-para-ensalada-tau-delta-caesar-90-gr
00094|Salsa Chimichurri Dos Anclas 380gr|157.1||||Almacén > Aderezos > Otros Condimentos|206406-512-512|chimichurri-dos-anclas-x380gr
00095|Salsa Chimichurri Arytza 175gr|244.0||||Almacén > Aderezos > Otros Condimentos|180539-512-512|chimichurri-arytza-etiqueta-negra-fco-175grs
00096|Salsa Chimichurri Tau Delta 340gr|134.11||||Almacén > Aderezos > Otros Condimentos|430339-512-512|salsa-tau-delta-chimichurri
00098|Chimichurri La Parmesana 25gr|38.39||||Almacén > Aderezos > Otros Condimentos|185007-512-512|chimichurri-la-parmesana-x-25-gr
00099|Salsa Criolla Arytza 175gr|252.0||||Almacén > Aderezos > Otros Condimentos|180540-512-512|salsa-criolla-arytza-etiqueta-negra-fco-175-grs
00100|Salsa Tau Con Ajo x 300gr|150.86||||Almacén > Aderezos > Otros Condimentos|547906-512-512|salsa-tau-con-ajo-x-300gr
00101|Salsa Dos Anclas Ranch Picante 360gr|184.15||||Almacén > Aderezos > Otros Condimentos|578483-512-512|salsa-dos-anclas-ranch-picante-360-gr
00102|Aderezo Para Ensalada Tau Delta Chimichurri 90gr|32.25||||Almacén > Aderezos > Otros Condimentos|505146-512-512|aderezo-para-ensalada-tau-delta-chimichurri-90-gr
00122|Paté De Foie Swift 90gr|48.79||||Almacén > Conservas > Conservas de Carne|578661-512-512|pate-de-foie-swift
00124|Picadillo De Carne Swift 90gr|48.79||||Almacén > Conservas > Conservas de Carne|319845-512-512|picadillo-swift
00123|Paté Bocatti Pimienta Verde 90gr|109.26||||Almacén > Conservas > Conservas de Carne|588352-512-512|pate-bocatti-x-90-gr-2
00125|Puré De Garbanzos Kamar Olivas Negras x 250gr|169.0||||Almacén > Conservas > Conservas de Carne|571699-512-512|pure-de-garbanzos-kamar-olivas-negras-x-250-gr
00126|Puré De Garbanzos Kamar Clásico 250gr|169.0||||Almacén > Conservas > Conservas de Carne|423001-512-512|pure-de-garbanzos-kamar-clasico-250-gr
00127|Puré De Garbanzos Kamar Sésamo y Ajo|169.0||||Almacén > Conservas > Conservas de Carne|423000-512-512|pure-de-garbanzos-kamar-sesamo-y-ajo
00128|Puré De Garbanzos Kamar Pimentón, Ajo y Perejil x 250gr|169.0||||Almacén > Conservas > Conservas de Carne|615194-512-512|pure-de-garbanzos-kamar-pimenton-ajo-y-perejil-x-250-gr
00129|Pate De Foie 'changuito' x 90gr|26.51||||Almacén > Conservas > Conservas de Carne|379331-512-512|pate-de-foie-changuito-x-90-gr-208259
00130|Picadillo De Carne Changuito x 90gr|26.51||||Almacén > Conservas > Conservas de Carne|286682-512-512|picadillo-de-carne-changuito-x-90-gr
00131|Paté Bocatti Jamón 90gr|109.26||||Almacén > Conservas > Conservas de Carne|183710-512-512|pate-bocatti-2
00207|Arvejas Jumbo 340gr|33.95||||Almacén > Conservas > Conservas de Verduras y Legumbres|209893-512-512|arvejas-jumbo-2
00204|Choclo Marolio Grano Amarillo 300gr|72.1||||Almacén > Conservas > Conservas de Verduras y Legumbres|600975-512-512|choclo-marolio-grano-amarillo-300-gr
00205|Choclos En Salmuera Jumbo 200gr|61.8||||Almacén > Conservas > Conservas de Verduras y Legumbres|589107-512-512|choclos-en-salmuera-jumbo-200-gr
00206|Palmitos Enteros 220gr Cuisine & Co|194.67||||Almacén > Conservas > Conservas de Verduras y Legumbres|603620-512-512|palmitos-enteros-220-gr-cuisine-co
00208|Arvejas Arcor 300gr|48.8||||Almacén > Conservas > Conservas de Verduras y Legumbres|581393-512-512|arvejas-arcor-300-gr
00209|Palmitos En Trozos 220gr Cuisine & Co|160.68||||Almacén > Conservas > Conservas de Verduras y Legumbres|603621-512-512|palmitos-en-trozos-220-gr-cuisine-co
00210|Palmitos Enteros 500gr Cuisine & Co|345.05||||Almacén > Conservas > Conservas de Verduras y Legumbres|603619-512-512|palmitos-enteros-500-gr-cuisine-co
00211|Lentejas La Campagnola 300gr|72.64||||Almacén > Conservas > Conservas de Verduras y Legumbres|206748-512-512|lentejas-la-campagnola-x300gr
00212|Porotos Alubia Arcor 320gr|48.41||||Almacén > Conservas > Conservas de Verduras y Legumbres|206598-512-512|porotos-arcor-x320gr
00213|Choclo Entero La Campagnola 240gr|100.79||||Almacén > Conservas > Conservas de Verduras y Legumbres|584787-512-512|choclo-la-campagnola-x240gr
00214|Garbanzos Secor Remojados Inalpa 350gr|39.15||||Almacén > Conservas > Conservas de Verduras y Legumbres|180863-512-512|garbanzos-inalpa-x-350-gr
00215|Jardinera Pagos Del Sur x 350gr|66.95||||Almacén > Conservas > Conservas de Verduras y Legumbres|600695-512-512|jardinera-pagos-del-sur-x-350-grs
00216|Champignones Enteros Cuisine & Co 230gr|179.0||||Almacén > Conservas > Conservas de Verduras y Legumbres|602286-512-512|champignones-enteros-cuisine-co-230-gr
00217|Champignones Laminados Cuisine & Co 230gr|179.0||||Almacén > Conservas > Conservas de Verduras y Legumbres|602285-512-512|champignones-laminados-cuisine-co-230-gr
01304|Porotos Inalpa Negro 350gr|45.62||||Almacén > Conservas > Conservas de Verduras y Legumbres|421643-512-512|porotos-inalpa-negro-lat-gr-350
00218|Alcaparras Gentleman 60gr|127.31||||Almacén > Conservas > Conservas de Verduras y Legumbres|192392-512-512|alcaparras-gentleman-x-60-gr
00219|Garbanzos La Campagnola 300gr|100.79||||Almacén > Conservas > Conservas de Verduras y Legumbres|176764-512-512|garbanzos-la-campagnola300
00220|Pimiento Morron Caracas Enteros x 210gr|120.59||||Almacén > Conservas > Conservas de Verduras y Legumbres|609061-512-512|pimiento-morron-caracas-enteros-x210gr
00112|Lentejas La Española Gourmet 400gr|96.26||||Almacén > Arroz y Legumbres > Legumbres|604209-512-512|lentejas-la-espanola-gourmet-x-400gr
00113|Maiz Doroteo Pisingallo 400gr|48.67||||Almacén > Arroz y Legumbres > Legumbres|603220-512-512|maiz-doroteo-pisingallo-400-gr
00114|Lentejones Doroteo 400gr|129.79||||Almacén > Arroz y Legumbres > Legumbres|604242-512-512|lentejones-doroteo-400-gr
00117|Maiz Los Silos Piscingallo x 350gr|71.85||||Almacén > Arroz y Legumbres > Legumbres|591134-512-512|maiz-los-silos-piscingallo-x-350-gr
00115|Porotos Alubia La Abadia 500gr|91.94||||Almacén > Arroz y Legumbres > Legumbres|471686-512-512|porotos-alubia-la-abadia-500-gr
00118|Arvejas Doroteo Partidas x 400gr|82.0||||Almacén > Arroz y Legumbres > Legumbres|587723-512-512|arvejas-doroteo-partidas-x-400-gr
