id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
""|MENOYO|Jugo De Limón Menoyo 250ml|75.7|||||Almacén > Aceites y Vinagres > Jugos de Limón|178851-512-512|jugo-menoyo-de-limon/p
""|""|""|0|||||Almacén > Aceites y Vinagres > Jugos de Limón||""
""|PUREZA|Aceite Girasol Pureza 1,5lt|185.63|||||Almacén > Aceites y Vinagres > Aceites Comunes|591713-512-512|aceite-girasol-pureza-1-5-l/p
""|""|""|0|||||Almacén > Aceites y Vinagres > Aceites Comunes||""
""|NATURA|Aceite De Girasol Natura 126ml|137.59|||||Almacén > Aceites y Vinagres > Aceites Comunes|204046-512-512|aceite-natura-de-girasol-4/p
""|CUISINE & CO NBE MP|Aceite De Girasol Cuisine & Co 900ml|101.97|||||Almacén > Aceites y Vinagres > Aceites Comunes|601232-512-512|aceite-de-girasol-cuisine-co-900-ml/p
""|PRIMOR|Aceite Girasol Primor 1,5lt|153.0|||||Almacén > Aceites y Vinagres > Aceites Comunes|574459-512-512|aceite-girasol-primor-1-5-l/p
""|PUREZA|Aceite Pureza Omega9 900cc|151.65|||||Almacén > Aceites y Vinagres > Aceites Comunes|617365-512-512|aceite-pureza-omega9-900cc/p
""|CLOVELLY|Aceite Clovelly Mezcla x 900cc|86.0|||||Almacén > Aceites y Vinagres > Aceites Comunes|609041-512-512|aceite-clovelly-mezcla-x900cc/p
""|PUREZA|Aceite Pureza Omega9 1,5lt|244.19|||||Almacén > Aceites y Vinagres > Aceites Comunes|617366-512-512|aceite-pureza-omega9-1-5-l/p
""|MAMA COCINA|Aceite Mama Cocina Roc. Vg. Mant. Har. x 150gr|132.6|||||Almacén > Aceites y Vinagres > Aceites Comunes|623303-512-512|aceite-mama-cocina-roc-vg-mant-har-x150gr/p
""|FAMILIAR|Aceite De Girasol Familiar 1,1lt|250.0|||||Almacén > Aceites y Vinagres > Aceites Comunes|620512-512-512|aceite-de-girasol-familiar-1-5l/p
""|CLOVELLY|Aceite Clovelly Mezcla x 1,5lt|141.0|||||Almacén > Aceites y Vinagres > Aceites Comunes|607149-512-512|aceite-clovelly-mezcla-x1-5lt/p
""|KROL|Aceite De Canola y Oliva Krol Virgen 500ml|312.94|||||Almacén > Aceites y Vinagres > Aceites Comunes|205215-512-512|aceite-krol-de-canola-oliva/p
""|CUISINE & CO NBE MP|Aceite De Canola Cuisine & Co 500ml|334.15|||||Almacén > Aceites y Vinagres > Aceites Comunes|602287-512-512|aceite-de-canola-cuisine-co-500-ml/p
""|KROL|Aceite De Canola Krol Virgen 500ml|302.33|||||Almacén > Aceites y Vinagres > Aceites Comunes|183598-512-512|aceite-krol-de-canola-x-500-ml/p
""|TAU DELTA|Salsa Tau Delta Teriyaky 320gr|160.22|||||Almacén > Aderezos > Salsas Frías|536827-512-512|salsa-tau-delta-teriyaky-320-gr/p
""|""|""|0|||||Almacén > Aderezos > Salsas Frías||""
""|BULL'S EYE|Salsa Bull's Eye 510gr|424.0|||||Almacén > Aderezos > Salsas Frías|477665-512-512|salsa-bull-s-eye/p
""|TABASCO|Salsa Picante Tabasco® Rojo Original 60ml|431.77|||||Almacén > Aderezos > Salsas Frías|584126-512-512|salsa-picante-tabasco-rojo-original-60-ml/p
""|LA PARMESANA|Salsa De Soja La Parmesana 300gr|119.8|||||Almacén > Aderezos > Salsas Frías|176516-512-512|salsa-la-parmesana-x-300-gr/p
""|TABASCO|Salsa Picante Tabasco® Chipotle 60ml|431.77|||||Almacén > Aderezos > Salsas Frías|584175-512-512|salsa-picante-tabasco-chipotle-60-ml/p
""|DOS ANCLAS|Salsa Ranch Dos Anclas 360gr|169.59|||||Almacén > Aderezos > Salsas Frías|205385-512-512|salsa-dos-anclas-ranch-x360gr/p
""|TABASCO|Salsa Picante Tabasco® Jalapeño Verde 60ml|431.77|||||Almacén > Aderezos > Salsas Frías|584144-512-512|salsa-picante-tabasco-jalapeno-verde-60-ml/p
""|DOS ANCLAS|Salsa Dos Anclas Cheddar 360gr|186.23|||||Almacén > Aderezos > Salsas Frías|536826-512-512|salsa-dos-anclas-cheddar-360-gr/p
""|LA PARMESANA|Salsa Barbacoa La Parmesana 300gr|113.25|||||Almacén > Aderezos > Salsas Frías|205141-512-512|salsa-la-parmesana-2/p
""|TABASCO|Salsa Picante Tabasco® Pimientos y Ajo 60ml|431.77|||||Almacén > Aderezos > Salsas Frías|584145-512-512|salsa-picante-tabasco-pimientos-y-ajo-60-ml/p
""|LA PARMESANA|Salsa Inglés La Parmesana 180gr|112.36|||||Almacén > Aderezos > Salsas Frías|190623-512-512|salsa-la-parmesana-x-180-ml-2/p
""|LA PARMESANA|Salsa La Parmesana Jalapeño Verde Picante|112.36|||||Almacén > Aderezos > Salsas Frías|554102-512-512|salsa-la-parmesana-jalapeno-verde-picante/p
""|LA PARMESANA|Salsa La Parmesana-picante-amarilla-bot- cc .-180|112.36|||||Almacén > Aderezos > Salsas Frías|205144-512-512|salsa-la-parmesana-4/p
""|LA PARMESANA|Salsa Picante La Parmesana 180gr|112.36|||||Almacén > Aderezos > Salsas Frías|524210-512-512|salsa-la-parmesana-x-180-ml/p
""|NATURA|Aceite Natura De Oliva|328.85|||||Almacén > Aceites y Vinagres > Aceites Especiales|495720-512-512|aceite-natura-de-oliva-3/p
""|""|""|0|||||Almacén > Aceites y Vinagres > Aceites Especiales||""
""|MAZOLA|Aceite Mazola De Oliva 500cc|293.84|||||Almacén > Aceites y Vinagres > Aceites Especiales|422813-512-512|aceite-mazola-de-oliva-x500cc/p
""|CAÑUELAS|Aceite De Oliva Cañuelas Extra Virgen Clásico 500ml|321.42|||||Almacén > Aceites y Vinagres > Aceites Especiales|207320-512-512|aceite-de-oliva-canuelas-extra-virgen/p
""|NATURA|Aceite De Oliva Natura Selección Especial 500ml|411.48|||||Almacén > Aceites y Vinagres > Aceites Especiales|178965-512-512|aceite-natura-oliva-seleccion-botella-x-500-cc/p
""|COCINERO|Aceite De Oliva Cocinero 1lt|578.14|||||Almacén > Aceites y Vinagres > Aceites Especiales|614754-512-512|aceite-cocinero-de-oliva/p
""|COCINERO|Aceite Olivado Cocinero x 900ml|249.29|||||Almacén > Aceites y Vinagres > Aceites Especiales|614830-512-512|aceite-olivado-cocinero-x900-ml/p
""|NATURA|Aceite De Oliva Natura Extra Virgen Clásico 500ml|371.38|||||Almacén > Aceites y Vinagres > Aceites Especiales|182268-512-512|aceite-natura-de-oliva-x-500-cc/p
""|COCINERO|Aceite De Oliva Cocinero 500ml|334.15|||||Almacén > Aceites y Vinagres > Aceites Especiales|614755-512-512|aceite-cocinero-de-oliva-2/p
""|NUCETE|Aceite De Oliva Nucete Clásico 500ml|444.48|||||Almacén > Aceites y Vinagres > Aceites Especiales|515941-512-512|aceite-nucete-de-oliva-x-500-cc/p
""|JUMBO MP|Aceite De Oliva Extra Virgen 250ml Jumbo Mp|238.68|||||Almacén > Aceites y Vinagres > Aceites Especiales|555107-512-512|aceite-de-oliva-extra-virgen-250ml-jumbo-mp/p
""|FAMILIA ZUCCARDI|Aceite De Oliva Familia Zuccardi Coratina 500ml|678.91|||||Almacén > Aceites y Vinagres > Aceites Especiales|578723-512-512|aceite-de-oliva-familia-zuccardi-coratina-500-ml/p
""|COCINERO|Aceite De Oliva Extra Virgen Cocinero x 500ml|350.06|||||Almacén > Aceites y Vinagres > Aceites Especiales|614636-512-512|aceite-de-oliva-extra-virgen-cocinero-x500-ml/p
""|LA TOSCANA|Aceite De Oliva La Toscana Extra Virgen 500ml|473.12|||||Almacén > Aceites y Vinagres > Aceites Especiales|177436-512-512|aceite-de-oliva-la-toscana-500-cc/p
""|MORIXE|Aceite De Oliva Morixe Extra Virgen - 500ml|360.0|||||Almacén > Aceites y Vinagres > Aceites Especiales|607004-512-512|aceite-de-oliva-morixe-extra-virgen-500-ml/p
""|OLIOVITA|Aceite De Oliva Oliovita Organico x 250cc|366.46|||||Almacén > Aceites y Vinagres > Aceites Especiales|543948-512-512|aceite-de-oliva-oliovita-organico-x250cc/p
""|NUCETE|Aceite Nucete De Oliva Extra Virgen Premium|514.49|||||Almacén > Aceites y Vinagres > Aceites Especiales|515944-512-512|aceite-nucete-de-oliva-extra-virgen-premium/p
""|NATURA|Aceite De Oliva Natura Virgen 120ml|133.66|||||Almacén > Aceites y Vinagres > Aceites Especiales|209763-512-512|aceite-natura-de-oliva-2/p
""|CAÑUELAS|Aceite De Oliva Cañuelas Extra Virgen Suave 500ml|321.42|||||Almacén > Aceites y Vinagres > Aceites Especiales|208378-512-512|aceite-de-oliva-canuelas-extra-virgen-suave-500-ml/p
""|MONINI|Aceite De Oliva Monini Extra Virgen 500ml|832.32|||||Almacén > Aceites y Vinagres > Aceites Especiales|485683-512-512|aceite-de-oliva-monini-6/p
""|NUCETE|Aceite De Oliva Nucete Extra Virgen Clásico 500ml|444.48|||||Almacén > Aceites y Vinagres > Aceites Especiales|515931-512-512|aceite-nucete-oliva-x-500-cc/p
""|CAÑUELAS|Aceite De Oliva Cañuelas Extra Virgen Intenso 500ml|356.43|||||Almacén > Aceites y Vinagres > Aceites Especiales|187766-512-512|aceite-oliva-lata-canuelas-intenso-x500ml/p
""|NUCETE|Aceite De Oliva Nucete Clásico 250ml|238.68|||||Almacén > Aceites y Vinagres > Aceites Especiales|515922-512-512|aceite-nucete-de-oliva-x-250-cc/p
""|FAMILIA ZUCCARDI|Aceite De Oliva Familia Zuccardi Extra Virgen Changlot 500ml|678.91|||||Almacén > Aceites y Vinagres > Aceites Especiales|578662-512-512|aceite-oliva-familia-zuccardi-changlot/p
""|LA TOSCANA|Aceite De Oliva La Toscana Extra Virgen 250ml|281.11|||||Almacén > Aceites y Vinagres > Aceites Especiales|177466-512-512|aceite-de-oliva-la-toscana-250-cc/p
""|YANCANELLO|Aceite De Oliva Yancanello Extra Virgen 500ml|472.06|||||Almacén > Aceites y Vinagres > Aceites Especiales|427923-512-512|aceite-yancanelo-de-oliva-x500cc/p
""|FAMILIA ZUCCARDI|Aceite Oliva Familia Zuccardi Picual 250ml|384.01|||||Almacén > Aceites y Vinagres > Aceites Especiales|578727-512-512|aceite-oliva-familia-zuccardi-picual-250-ml/p
""|FAMILIA ZUCCARDI|Aceite De Oliva Familia Zuccardi Coratina 250ml|384.01|||||Almacén > Aceites y Vinagres > Aceites Especiales|578726-512-512|aceite-de-oliva-familia-zuccardi-coratina-250-ml/p
""|FAMILIA ZUCCARDI|Aceite De Oliva Familia Zuccardi Arauco 250ml|396.74|||||Almacén > Aceites y Vinagres > Aceites Especiales|578725-512-512|aceite-de-oliva-familia-zuccardi-arauco-250-ml/p
""|FAMILIA ZUCCARDI|Aceite De Oliva Familia Zuccardi Arauco 500ml|709.68|||||Almacén > Aceites y Vinagres > Aceites Especiales|578724-512-512|aceite-de-oliva-familia-zuccardi-arauco-500-ml/p
""|ZUELO|Aceite De Oliva Zuelo 2lt|1.803|||||Almacén > Aceites y Vinagres > Aceites Especiales|578719-512-512|aceite-de-oliva-zuelo-2-l/p
""|CAÑUELAS|Aceite De Oliva Cañuelas Extra Virgen Clásico 500ml|356.43|||||Almacén > Aceites y Vinagres > Aceites Especiales|206902-512-512|aceite-de-oliva-canuelas-extr-virgen/p
""|NATURA|Aceite De Oliva Natura Intenso 500cc|371.38|||||Almacén > Aceites y Vinagres > Aceites Especiales|190701-512-512|aceite-natura-de-oliva-intenso-x-500cc/p
""|ZUELO|Aceite De Oliva Zuelo Extra Virgen Cosecha Temprana 500ml|562.22|||||Almacén > Aceites y Vinagres > Aceites Especiales|578694-512-512|aceite-de-oliva-zuelo-x500cc-3/p
""|FAMILIA ZUCCARDI|Aceite De Oliva Familia Zuccardi Extra Virgen Changlot 250ml|384.01|||||Almacén > Aceites y Vinagres > Aceites Especiales|578663-512-512|aceite-oliva-familia-zuccardi-changlot-250/p
""|FAMILIA ZUCCARDI|Aceite De Oliva Familia Zuccardi Picual 500ml|678.91|||||Almacén > Aceites y Vinagres > Aceites Especiales|578722-512-512|aceite-de-oliva-familia-zuccardi-picual-500-ml/p
""|ZUELO|Aceite De Oliva Extra Virgen Zuelo Clasico 250cc|327.79|||||Almacén > Aceites y Vinagres > Aceites Especiales|578709-512-512|aceite-de-oliva-extra-virgen-zuelo-clasico-250-cc/p
""|LA TOSCANA|Aceite De Oliva La Toscana Pesto 250ml|406.29|||||Almacén > Aceites y Vinagres > Aceites Especiales|422606-512-512|aceite-de-oliva-la-toscana-pesto-250-ml/p
""|LA TOSCANA|Aceite De Oliva La Toscana Extra Virgen Con Orégano 250ml|406.29|||||Almacén > Aceites y Vinagres > Aceites Especiales|555637-512-512|aceite-de-oliva-la-toscana-4/p
""|MONINI|Aceite De Oliva Monini Extra Virgen Delicato 500ml|832.32|||||Almacén > Aceites y Vinagres > Aceites Especiales|485681-512-512|aceite-de-oliva-monini/p
""|NATURA|Aderezo Salsa Golf Natura 250gr|56.7|||||Almacén > Aderezos > Salsas Golf|191230-512-512|salsa-golf-natura/p
""|""|""|0|||||Almacén > Aderezos > Salsas Golf||""
""|CASALTA|Vinagre De Alcohol Clasico Botella 1lt|82.19|||||Almacén > Aceites y Vinagres > Vinagres|567524-512-512|vinagre-de-alcohol-clasicox1lt/p
""|""|""|0|||||Almacén > Aceites y Vinagres > Vinagres||""
""|JUMBO MP|Vinagre De Alcohol Jumbo 1lt|91.04|||||Almacén > Aceites y Vinagres > Vinagres|206758-512-512|vinagre-de-alcohol-jumbo/p
""|MENOYO|Vinagre De Alcohol Menoyo 1lt|102.88|||||Almacén > Aceites y Vinagres > Vinagres|584778-512-512|vinagre-menoyo-de-alcohol-2/p
