id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
07284|HELLMANN´S|Ketchup Hellmanns Doypack 250 Gr|79.59||||$ 79,59|Almacén > Aderezos > Ketchup|605462-512-512|ketchup-hellmanns-doypack-250-gr/p
07285|""|""|0|||||Almacén > Aderezos > Ketchup||""
07286|HELLMANN´S|Ketchup Hellmann's Doypack 500 Gr|155.02||||$ 155,02|Almacén > Aderezos > Ketchup|605460-512-512|ketchup-hellmann-s-2/p
07287|HEINZ|Ketchup Heinz Doy-pack 190gr|127.6||||$ 127,60|Almacén > Aderezos > Ketchup|555017-512-512|ketchup-heinz-doy-pack-190gr/p
07288|HEINZ|Ketchup Heinz 397 Gr|228.8||||$ 228,80|Almacén > Aderezos > Ketchup|554966-512-512|ketchup-heinz-397-gr/p
07289|HEINZ|Aderezo Ketchup Heinz Rocket Up Side Down 397 Gr.|312.0||||$ 312,00|Almacén > Aderezos > Ketchup|554953-512-512|ketchup-heinz-x-397-gr/p
07291|LA PARMESANA|Aderezo Sabor Humo 180 Ml|123.81||||$ 123,81|Almacén > Aderezos > Ketchup|471609-512-512|aderezo-sabor-humo-x180ml/p
07254|MENOYO|Jugo De Limón Menoyo 250 Ml|74.2||||$ 74,20|Almacén > Aceites y Vinagres > Jugos de Limón|178851-512-512|jugo-menoyo-de-limon/p
07255|""|""|0|||||Almacén > Aceites y Vinagres > Jugos de Limón||""
07256|NATURA|Aderezo Salsa Golf Natura 250 Gr|56.7||||$ 56,70|Almacén > Aderezos > Salsas Golf|191230-512-512|salsa-golf-natura/p
07257|""|""|0|||||Almacén > Aderezos > Salsas Golf||""
00044|CASALTA|Vinagre De Alcohol Clasico Botella 1 Lt.|82.19||||$ 82,19|Almacén > Aceites y Vinagres > Vinagres|567524-512-512|vinagre-de-alcohol-clasicox1lt/p
07272|""|""|0|||||Almacén > Aceites y Vinagres > Vinagres||""
00033|MENOYO|Vinagre De Alcohol Menoyo 1 L|93.53||||$ 93,53|Almacén > Aceites y Vinagres > Vinagres|584778-512-512|vinagre-menoyo-de-alcohol-2/p
00034|DOS ANCLAS|Vinagre De Alcohol Dos Anclas 1 L|71.79||||$ 71,79|Almacén > Aceites y Vinagres > Vinagres|423186-512-512|vinagre-dos-anclas-de-alcohol-x-1-lt/p
07273|ALCAZAR|Vinagre Manzana Alcazar 1000 Ml|78.6||||$ 78,60|Almacén > Aceites y Vinagres > Vinagres|578501-512-512|vinagre-manzana-alcazar-1000-ml/p
10886|DOS ANCLAS|Vinagre De Vino Dos Anclas 1 L|94.68||||$ 94,68|Almacén > Aceites y Vinagres > Vinagres|428066-512-512|vinagre-dos-anclas-de-vino-x-1-lt/p
