id|nombre|precio|rubro|url_imagen|url_producto
05712|SHAMPOO PANTENE RESTAURACION 750 CC|295.9|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/5/0/50999.jpg|26/s/shampoo-pantene-restauracion-750-cc-50999/category/25/
05713|SHAMPOO PANTENE BRILLO EXTREMO 750 CC|295.9|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/5/0/50994.jpg|27/s/shampoo-pantene-brillo-extremo-750-cc-50994/category/25/
05714|ACONDICIONADOR PANTENE HIDRATACION 750 CC|295.9|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/5/0/50872.jpg|37/s/acondicionador-pantene-hidratacion-750-cc-50872/category/25/
05715|ACONDICIONADOR PANTENE RESTAURACION 750 CC|0|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/5/0/50871.jpg|38/s/acondicionador-pantene-restauracion-750-cc-50871/category/25/
05716|ACONDICIONADOR PANTENE BRILLO EXTREMO 750 CC|280.9|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/5/0/50869.jpg|39/s/acondicionador-pantene-brillo-extremo-750-cc-50869/category/25/
05717|SHAMPOO JOHNSON'S MANZANILLA 200 CC|0|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/4/6/46097.jpg|124/s/shampoo-johnson-s-manzanilla-200-cc-46097/category/25/
05718|ACONDICIONADOR JOHNSON'S MANZANILLA 200 CC|129.67|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/4/3/43156.jpg|189/s/acondicionador-johnson-s-manzanilla-200-cc-43156/category/25/
05719|SHAMPOO JOHNSON'S FRAGANCIA PROLONGADA 200 CC|141.24|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/4/3/43153.jpg|190/s/shampoo-johnson-s-fragancia-prolongada-200-cc-43153/category/25/
05844|SHAMPOO JOHNSON'S CABELLO RIZADO 200 CC|0|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/4/3/43150.jpg|192/s/shampoo-johnson-s-cabello-rizado-200-cc-43150/category/25/
05721|SHAMPOO JOHNSON'S MANZANILLA 400 CC|0|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/4/3/43148.jpg|193/s/shampoo-johnson-s-manzanilla-400-cc-43148/category/25/
05722|SHAMPOO JOHNSON'S TRADICIONAL 200 CC|115.62|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/4/3/43147.jpg|194/s/shampoo-johnson-s-tradicional-200-cc-43147/category/25/
05723|SHAMPOO JOHNSON'S ANTI.FRIZZ 400 CC|0|Perfumeria > Cabello > Shamp-Cr-Acond.Pers|8721ae71a8b276de5ff5b8923d829701/4/3/43146.jpg|http://maxiconsumo.com/sucursal_capital/perfumeria/cabello/shamp-cr-acond-pers/shamp-j-y-j-anti-frizz-400-cc-43146.html
04079|ANTITRANSPIRANTE FEMENINO ETIQUET ROLL ON CLASICO 60 ML|70.17|Perfumeria > Desodorantes Personales > Des-Antitr.Roll.On|8721ae71a8b276de5ff5b8923d829701/4/4/44053.jpg|155/s/antitranspirante-femenino-etiquet-roll-on-clasico-60-ml-44053/category/78/
