id|nombre|precio|rubro|url_imagen|url_producto
00026|J.crudo San Diego Listo 1kg|44.22|Fiambreria > Fiambres > Jamones Crudos|http://maxiconsumo.com/pub/media/catalog/product/placeholder/default/image_5.jpg|http://maxiconsumo.com/sucursal_capital/fiambreria/fiambres/jamones-crudos/j-crudo-san-diego-listo-1-kg-51103.html
00027|J.coc. lt .casona Rectangular 1kg|0|Fiambreria > Fiambres > Jamones Cocidos|8721ae71a8b276de5ff5b8923d829701/2/6/26073.jpg|423/s/j-coc-l-casona-rectangular-1-kg-26073/category/118/
00028|J.coc. Sorrento 1kg|0|Fiambreria > Fiambres > Jamones Cocidos|8721ae71a8b276de5ff5b8923d829701/2/5/25581.jpg|888/s/j-coc-sorrento-1-kg-25581/category/118/
00029|J.coc. T.cruces 1kg|0|Fiambreria > Fiambres > Jamones Cocidos|8721ae71a8b276de5ff5b8923d829701/2/5/25271.jpg|1181/s/j-coc-t-cruces-1-kg-25271/category/118/
00030|J.coc. Chacra43 1kg|0|Fiambreria > Fiambres > Jamones Cocidos|8721ae71a8b276de5ff5b8923d829701/2/5/25270.jpg|1182/s/j-coc-chacra43-1-kg-25270/category/118/
00031|J.coc. Cab.tomas 1kg|247.85|Fiambreria > Fiambres > Jamones Cocidos|8721ae71a8b276de5ff5b8923d829701/2/5/25225.jpg|1225/s/j-coc-cab-tomas-1-kg-25225/category/118/
00032|Antitranspirante Femenino Nivea Protec & Care 40ml|150.33|Perfumeria > Desodorantes Personales > Des-Antitr. Barra-Crema|8721ae71a8b276de5ff5b8923d829701/2/2/22166.jpg|3411/s/antitranspirante-femenino-nivea-protec-care-40-ml-22166/category/211/
00033|Antitranspirante Masculino Nivea Barra Sensitive 50gr|150.33|Perfumeria > Desodorantes Personales > Des-Antitr. Barra-Crema|8721ae71a8b276de5ff5b8923d829701/2/0/20893.jpg|4160/s/antitranspirante-masculino-nivea-barra-sensitive-50-gr-20893/category/211/
00034|Antitranspirante Masculino Dove Barra Clean Comfort 50gr|152.9|Perfumeria > Desodorantes Personales > Des-Antitr. Barra-Crema|8721ae71a8b276de5ff5b8923d829701/1/8/18303.jpg|5256/s/antitranspirante-masculino-dove-barra-clean-comfort-50-gr-18303/category/211/
00035|Antitranspirante Femenino Dove Barra Clasico x 50gr|152.9|Perfumeria > Desodorantes Personales > Des-Antitr. Barra-Crema|8721ae71a8b276de5ff5b8923d829701/5/9/5943.jpg|8091/s/antitranspirante-femenino-dove-barra-clasico-x-50-gr-5943/category/211/
00036|Antitranspirante Femenino Rexona Barra Nutritive x 50gr|139.9|Perfumeria > Desodorantes Personales > Des-Antitr. Barra-Crema|8721ae71a8b276de5ff5b8923d829701/2/8/2888.jpg|8827/s/antitranspirante-femenino-rexona-barra-nutritive-x-50-gr-2888/category/211/
00037|Antitranspirante Masculino Rexona Barra Sensitive 50gr|0|Perfumeria > Desodorantes Personales > Des-Antitr. Barra-Crema|8721ae71a8b276de5ff5b8923d829701/2/8/2886.jpg|8828/s/antitranspirante-masculino-rexona-barra-sensitive-50-gr-2886/category/211/
00038|Desodorante Unisex Rexona Crema Odorono x 60gr|68.9|Perfumeria > Desodorantes Personales > Des-Antitr. Barra-Crema|8721ae71a8b276de5ff5b8923d829701/2/8/2851.jpg|8832/s/desodorante-unisex-rexona-crema-odorono-x-60-gr-2851/category/211/
00039|Antitranspirante Masculino Veritas Crema Original 60gr|52.9|Perfumeria > Desodorantes Personales > Des-Antitr. Barra-Crema|8721ae71a8b276de5ff5b8923d829701/2/6/2636.jpg|8893/s/antitranspirante-masculino-veritas-crema-original-60-gr-2636/category/211/
00040|Antitranspirante Femenino Veritas Crema Suavidad Delicada 60gr|52.9|Perfumeria > Desodorantes Personales > Des-Antitr. Barra-Crema|8721ae71a8b276de5ff5b8923d829701/2/5/2595.jpg|8915/s/antitranspirante-femenino-veritas-crema-suavidad-delicada-60-gr-2595/category/211/
00041|After Shave Nivea Hidratante 100ml|213.97|Perfumeria > Productos Para Afeitarse > Lociones Aft|8721ae71a8b276de5ff5b8923d829701/2/0/20547.jpg|4314/s/after-shave-nivea-hidratante-100-ml-20547/category/229/
00042|Repuesto Mach 3 Bolsa|90.0|Perfumeria > Productos Para Afeitarse > Hojas Y Maquinas|8721ae71a8b276de5ff5b8923d829701/5/0/50666.jpg|55/s/repuesto-mach-3-bolsa-50666/category/41/
