id|nombre|precio|rubro|url_imagen|url_producto
02034|Cr.trat Pantene Restauracio 300ml|179.9|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/5/0/50132.jpg|/81/s/cr-trat-pantene-restauracio-300-ml-50132/category/63/
01661|Cr.pein H.y S Coconut 300ml|189.9|Perfumeria > Cabello > Tratamiento Capilar|http://maxiconsumo.com/pub/media/catalog/product/placeholder/default/image_5.jpg|/291/s/cr-pein-h-y-s-coconut-300-ml-26240/category/63/
02035|Cr.pein Pantene Summer 300ml|0|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/2/3/23443.jpg|/2756/s/cr-pein-pantene-summer-300-ml-23443/category/63/
02036|Cr.trat Pantene Amp.summer 300ml|209.9|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/2/3/23442.jpg|/2757/s/cr-trat-pantene-amp-summer-300-ml-23442/category/63/
02037|Cr.pein Pantene 3min.hidra. 170ml|179.9|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/2/3/23325.jpg|/2840/s/cr-pein-pantene-3min-hidra-170-ml-23325/category/63/
02038|Cr.pein Pantene 3min.rizos 170ml|179.9|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/2/3/23324.jpg|/2841/s/cr-pein-pantene-3min-rizos-170-ml-23324/category/63/
02039|Cr.pein Pantene 3min.liso 170ml|179.9|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/2/3/23323.jpg|/2842/s/cr-pein-pantene-3min-liso-170-ml-23323/category/63/
02040|Cr.pein Pantene 3min.rest. 170ml|179.9|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/2/3/23322.jpg|/2843/s/cr-pein-pantene-3min-rest-170-ml-23322/category/63/
02041|Cr.pein Elvive Fibralogy 250ml|0|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/2/3/23217.jpg|/2918/s/cr-pein-elvive-fibralogy-250-ml-23217/category/63/
02042|Cr.trat Elvive Oleo Nut.pr 300gr|242.89|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/2/1/21854.jpg|/3607/s/cr-trat-elvive-oleo-nut-pr-300-gr-21854/category/63/
02043|Cr.pein Elvive Ker.lis.230 250ml|223.06|Perfumeria > Cabello > Tratamiento Capilar|/8721ae71a8b276de5ff5b8923d829701/2/1/21068.jpg|/4065/s/cr-pein-elvive-ker-lis-230-250-ml-21068/category/63/
