id|nombre|precio|rubro|url_imagen|url_producto
00132|Talco Pat.allen Suave 180gr|57.77|Perfumeria > Desodorantes Personales > Talcos Y Feculas|/8721ae71a8b276de5ff5b8923d829701/2/5/25646.jpg|/828/s/talco-pat-allen-suave-180-gr-25646/category/22/
00133|Talco Pat.allen Clasico 120gr|0|Perfumeria > Desodorantes Personales > Talcos Y Feculas|/8721ae71a8b276de5ff5b8923d829701/2/5/25645.jpg|/829/s/talco-pat-allen-clasico-120-gr-25645/category/22/
00135|Talco Algabo Perfumado 200gr|37.11|Perfumeria > Desodorantes Personales > Talcos Y Feculas|/8721ae71a8b276de5ff5b8923d829701/2/3/23184.jpg|/2942/s/talco-algabo-perfumado-200-gr-23184/category/22/
00136|Acond. Plusbelle .esen.f.rep 1lt|88.35|Perfumeria > Cabello > Shamp-Cr-Acond.Fliar|/8721ae71a8b276de5ff5b8923d829701/2/6/26200.jpg|/322/s/acond-plusbelle-esen-f-rep-1-lt-26200/category/10/
00137|Shamp. Plusbelle .esen.f.rep 1lt|88.35|Perfumeria > Cabello > Shamp-Cr-Acond.Fliar|/8721ae71a8b276de5ff5b8923d829701/2/6/26199.jpg|/323/s/shamp-plusbelle-esen-f-rep-1-lt-26199/category/10/
00149|Crema Hinds Rosa 75ml|64.88|Perfumeria > Cremas Para Rostro-Cuerpo|/8721ae71a8b276de5ff5b8923d829701/4/6/46028.jpg|/126/s/crema-hinds-rosa-75-ml-46028/category/15/
00150|Crema Nivea Bodyesscere 400ml|208.18|Perfumeria > Cremas Para Rostro-Cuerpo|/8721ae71a8b276de5ff5b8923d829701/2/4/24032.jpg|/2292/s/crema-nivea-bodyesscere-400-ml-24032/category/15/
00152|Crema Nivea Bodyessvain 400ml|0|Perfumeria > Cremas Para Rostro-Cuerpo|/8721ae71a8b276de5ff5b8923d829701/2/4/24030.jpg|/2294/s/crema-nivea-bodyessvain-400-ml-24030/category/15/
00001|Cep.den Conciencia Infantiles|59.9|Perfumeria > Cuidado Bucal > Cepillos Dentales|/8721ae71a8b276de5ff5b8923d829701/2/5/25881.jpg|/607/s/cep-den-conciencia-infantiles-25881/category/52/
00006|Maquina Bic Soleil+dove|154.9|Perfumeria > Productos Para Afeitarse > Hojas Y Maquinas|/8721ae71a8b276de5ff5b8923d829701/2/5/25996.jpg|/497/s/maquina-bic-soleil-dove-25996/category/41/
00009|Maquina Venus Simply Cart|50.99|Perfumeria > Productos Para Afeitarse > Hojas Y Maquinas|/8721ae71a8b276de5ff5b8923d829701/2/1/21335.jpg|/3883/s/maquina-venus-simply-cart-21335/category/41/
00010|Maquina Venus Rosa 2Un|139.9|Perfumeria > Productos Para Afeitarse > Hojas Y Maquinas|/8721ae71a8b276de5ff5b8923d829701/2/0/20637.jpg|/4273/s/maquina-venus-rosa-2-un-20637/category/41/
00013|Hisopos Q-soft Pote 175Un|84.21|Perfumeria > Higiene Personal > Hisopos|/8721ae71a8b276de5ff5b8923d829701/1/3/13866.jpg|/6744/s/hisopos-q-soft-pote-175-un-13866/category/85/
00014|Hisopos Q-soft Pote 125Un|63.55|Perfumeria > Higiene Personal > Hisopos|/8721ae71a8b276de5ff5b8923d829701/1/2/12220.jpg|/7175/s/hisopos-q-soft-pote-125-un-12220/category/85/
00015|Hisopos Q-soft Estuche 100Un|49.5|Perfumeria > Higiene Personal > Hisopos|/8721ae71a8b276de5ff5b8923d829701/9/5/952.jpg|/9427/s/hisopos-q-soft-estuche-100-un-952/category/85/
00016|T.humed J.y J. Cabeza-pies 44Un|73.9|Perfumeria > Higiene Personal > Toallitas Humedas|/8721ae71a8b276de5ff5b8923d829701/2/6/26066.jpg|/430/s/t-humed-j-y-j-cabeza-pies-44-un-26066/category/89/
00017|T.humed J.y J. Baby Lim&su 44Un|73.9|Perfumeria > Higiene Personal > Toallitas Humedas|/8721ae71a8b276de5ff5b8923d829701/2/5/25500.jpg|/963/s/t-humed-j-y-j-baby-lim-su-44-un-25500/category/89/
00020|Algodon Estrella Super 400gr|185.04|Perfumeria > Higiene Personal > Algodones|/8721ae71a8b276de5ff5b8923d829701/1/5/15220.jpg|/6377/s/algodon-estrella-super-400-gr-15220/category/218/
00022|Aposito Curita 20Un|43.72|Perfumeria > Higiene Personal > Apositos|/8721ae71a8b276de5ff5b8923d829701/2/2/22167.jpg|/3410/s/aposito-curita-20-un-22167/category/223/
00023|Aposito Curita Surtidas 20Un|50.83|Perfumeria > Higiene Personal > Apositos|/8721ae71a8b276de5ff5b8923d829701/2/0/20546.jpg|/4315/s/aposito-curita-surtidas-20-un-20546/category/223/
00024|Aposito Curita Star War 20Un|89.17|Perfumeria > Higiene Personal > Apositos|/8721ae71a8b276de5ff5b8923d829701/2/0/20545.jpg|/4316/s/aposito-curita-star-war-20-un-20545/category/223/
00025|Aposito Curita 8Un|23.06|Perfumeria > Higiene Personal > Apositos|/8721ae71a8b276de5ff5b8923d829701/3/6/3600.jpg|/8678/s/aposito-curita-8-un-3600/category/223/
00161|Qui.esm Estrella Hipoal 50ml|37.11|Perfumeria > Azufre|/8721ae71a8b276de5ff5b8923d829701/2/5/25796.jpg|/683/s/qui-esm-estrella-hipoal-50-ml-25796/category/117/
00165|Gel Cocoa Beac P.sol Aloe 250ml|0|Perfumeria > Bronceadores|/8721ae71a8b276de5ff5b8923d829701/2/5/25695.jpg|/783/s/gel-cocoa-beac-p-sol-aloe-250-ml-25695/category/157/
00166|Pr.sol. Cocoa Beac Bronz F15 200ml|0|Perfumeria > Bronceadores|/8721ae71a8b276de5ff5b8923d829701/2/5/25694.jpg|/784/s/pr-sol-cocoa-beac-bronz-f15-200-ml-25694/category/157/
00167|Pr.sol. Cocoa Beac F30 200ml|0|Perfumeria > Bronceadores|/8721ae71a8b276de5ff5b8923d829701/2/5/25693.jpg|/785/s/pr-sol-cocoa-beac-f30-200-ml-25693/category/157/
00168|Pr.sol. Cocoa Beac F15 200ml|0|Perfumeria > Bronceadores|/8721ae71a8b276de5ff5b8923d829701/2/5/25692.jpg|/786/s/pr-sol-cocoa-beac-f15-200-ml-25692/category/157/
