id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
""||Lavavajilla Ala Ultra Limon 300ml|44.86|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/7/375.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/9652/s/lavavajilla-ala-ultra-limon-300-ml-375/category/254/
""||Lavavajilla Zorro 3d Leche Almendras 300ml|54.52|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/2/3/23899.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/2405/s/lavavajilla-zorro-3d-leche-almendras-300-ml-23899/category/254/
""||Lavavajilla Zorro Ultra Pepino 300ml|54.52|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/2/1/21422.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/3826/s/lavavajilla-zorro-ultra-pepino-300-ml-21422/category/254/
""||Lavavajilla Zorro Ultra Naranja 300ml|54.52|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/2/0/20984.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/4106/s/lavavajilla-zorro-ultra-naranja-300-ml-20984/category/254/
""||Lavavajilla Zorro Ultra Limon 300ml|54.52|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/2/0/20983.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/4107/s/lavavajilla-zorro-ultra-limon-300-ml-20983/category/254/
""||Detergente Magistral Limon Crema 215ml|51.74|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/2/6/26047.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/446/s/deterg-magistral-limon-crema-215-ml-26047/category/254/
""||Lavavaj Ala Ultra Limon Doypack 450ml|50.29|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/2/5/25326.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/1128/s/lavavaj-ala-ult-lim-dp-450-ml-25326/category/254/
""||Detergente Magistral Limon 215ml|51.74|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/2/5/25293.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/1159/s/deterg-magistral-limon-215-ml-25293/category/254/
""||Detergente Esencial Max Marina 300cc|50.81|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/8/18752.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/5056/s/detergente-esencial-max-marina-300-cc-18752/category/254/
""||Detergente Esencial Max Manzana 300cc|50.81|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/9/3969.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/8606/s/detergente-esencial-max-manzana-300-cc-3969/category/254/
""||Detergente Esencial Max Limon 300cc|50.81|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/9/3965.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/8607/s/detergente-esencial-max-limon-300-cc-3965/category/254/
""||Lavavajilla Ala Ultra Glicerina 300ml|46.93|||||Limpieza > Cocina > Detergentes y Lavavajillas Concentrados|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/8/383.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/9648/s/lavavajilla-ala-ultra-glicerina-300-ml-383/category/254/
""||Lavavajilla Esencial Hierbas 750cc|38.79|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/9/3949.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/8611/s/lavavajilla-esencial-hierbas-750-cc-3949/category/253/
""||Lavavajilla Esencial Glicerina 750cc|38.79|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/9/3948.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/8612/s/lavavajilla-esencial-glicerina-750-cc-3948/category/253/
""||Lavavajilla Esencial Colageno 750cc|38.79|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/9/3947.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/8613/s/lavavajilla-esencial-colageno-750-cc-3947/category/253/
""||Lavavajilla Esencial Rosa 750cc|38.79|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/9/3944.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/8615/s/lavavajilla-esencial-rosa-750-cc-3944/category/253/
""||Lavavajilla Esencial Limon 750cc|38.79|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/9/3926.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/8617/s/lavavajilla-esencial-limon-750-cc-3926/category/253/
""||Lavavajilla Esencial Aloe 750cc|38.79|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/3/9/3913.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/8620/s/lavavajilla-esencial-aloe-750-cc-3913/category/253/
""||Lavavajilla Ala Frutas Citricas 750ml|54.52|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/2/12321.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/7147/s/lavavajilla-ala-frutas-citricas-750-ml-12321/category/253/
""||Lavavajilla Ala Cremoso Glicerina 750ml|54.52|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/6/1/6144.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/8052/s/lavavajilla-ala-cremoso-glicerina-750-ml-6144/category/253/
""||Lavavajilla Ala Cremoso Colageno 750ml|54.52|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/6/1697.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/9215/s/lavavajilla-ala-cremoso-colageno-750-ml-1697/category/253/
""||Lavavajilla Ala Cristalino Limon 750ml|54.52|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/6/1628.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/9243/s/lavavajilla-ala-cristalino-limon-750-ml-1628/category/253/
""||Lavavajilla Ala Cristalino Limon 1,25lt|91.73|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/7/17548.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/5614/s/lavavajilla-ala-cristalino-limon-1-25-lt-17548/category/253/
""||Lavavajilla Esencial Limon 4,5lt|203.55|||||Limpieza > Cocina > Detergentes y Lavavajillas|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/2/12967.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6987/s/lavavajilla-esencial-limon-4-5-lt-12967/category/253/
""||Papel Higienico Esencial Natural 50 Mt|27.68|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/3/13795.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6760/s/papel-higienico-esencial-natural-50-mt-13795/category/249/
