id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
""||Dulce De Leche Milkaut Clásico 400gr|107.0||||$107|Productos > Dulces y Mermeladas|2518711-348f5d95bc40e1e2d815989992824773-480-0.jpg|productos/d-leche-milkaut-clasico-400-gr/
""||Miel Aleluya Untable 300gr|195.0||||$195|Productos > Dulces y Mermeladas|226741-e56340f1954919697115990687384342-480-0.jpg|productos/miel-aleluya-untable-300-gr/
""||Mermelada Noel Durazno Light 390gr|123.9||||$123,90|Productos > Dulces y Mermeladas|49931-1acfddfe36aab4b29215988913279677-480-0.jpg|productos/merm-noel-dur-light-390-gr/
""||Mermelada Campagnola Bc Frutos Rojos 390gr|210.0||||$210|Productos > Dulces y Mermeladas|121081-a1a8953e7dfc1497de16008066836601-480-0.jpg|productos/mermelada-campagnola-bc-frutos-rojos-390-gr/
""||Mermelada La Campagnola Bc Durazno 390gr|210.0||||$210|Productos > Dulces y Mermeladas|8671-ddc6508ff95e626a2215989741309430-480-0.jpg|productos/merm-campagn-b-c-duraz-390-gr/
""||Mermelada Arcor Frutilla 454gr|152.3||||$152,30|Productos > Dulces y Mermeladas|8361-155895a3c3bf7ebc6215989735929334-480-0.jpg|productos/merm-arcor-frutilla-454-gr/
""||Dulce De Leche La Serenísima Estilo Colonial 400gr|170.0||||$170|Productos > Dulces y Mermeladas|164351-5307375b6657829ebb15989689751328-480-0.jpg|productos/d-leche-l-serenis-est-col-cal-400-gr/
""||Dulce De Leche Ilolay Familiar 400gr|132.0||||$132|Productos > Dulces y Mermeladas|5086011-26333af68cfaec4ccb15990877366678-480-0.jpg|productos/d-leche-ilolay-familiar-400-gr/
""||Mermelada Noel Frutilla Light 390gr|123.9||||$123,90|Productos > Dulces y Mermeladas|51301-718e1547c90e9d642715988913559404-480-0.jpg|productos/merm-noel-frut-light-390-gr/
""||Mermelada Noel Durazno 454gr|99.0||||$99|Productos > Dulces y Mermeladas|53271-50fb525d9ad8632e7c15988913001090-480-0.jpg|productos/merm-noel-dur-454-gr/
""||Dulce De Leche Milkaut Clásico 250gr|89.0||||$89|Productos > Dulces y Mermeladas|2518611-4dd58da9594ed9da2415990018986066-480-0.jpg|productos/d-leche-milkaut-clasico-250-gr/
""||Mermelada Cormillot Frutilla Light 390gr|130.0||||$130|Productos > Dulces y Mermeladas|171141-6f1cd6905d2e6016fc15989736257761-480-0.jpg|productos/merm-cormillot-frut-ligh-390-gr/
""||Leche La Serenísima Uat Parc. Descremada 1% Tenor Graso Liviana Pet 1lt|85.0||||$85|Productos > Almacén|botella-larga-vida1-be092cc5467eb617e115997437553116-480-0.jpg|productos/leche-la-serenisima-uat-parc-descremada-1-tenor-graso-liviana-pet-1-l/
""||Leche Milkaut Larga Vida Descremada x lt|81.9||||$81,90|Productos > Almacén|7794820001943_0111-bd8ebe61c5d29be19b16093583513216-480-0.jpg|productos/leche-milkaut-lv-descremada-litro/
""||Leche Milkaut Larga Vida Entera x lt|81.9||||$81,90|Productos > Almacén|7794820001936_0111-0c33e3d0b043c8814416093582611238-480-0.jpg|productos/leche-milkaut-lv-entera-litro/
""||Puré De Tomate Noel 520gr|57.99||||$57,99|Productos > Almacén|22701-235c6a24fb951064bb15988934525747-480-0.jpg|productos/pure-de-tomate-noel-520-gr/
""||Galletitas Terrabusi Variedad 400gr|105.0||||$105|Productos > Almacén|209851-0f2bd8eb8fc27fb6db15988923475671-480-0.jpg|productos/gal-terrabusi-variedad-400-gr/
""||Oblea Nugaton Leche 27gr|48.5||||$48,50|Productos > Almacén|1221511-eeaca7ca177da77d9815989996596078-480-0.jpg|productos/oblea-nugaton-leche-27-gr/
""||Arroz Gallo Oro 500gr|75.0||||$75|Productos > Almacén|2411-60543d41464f3ddd5515988782714569-480-0.jpg|productos/arr-gallo-oro-500-gr/
""||Galletitas Pepitos 118gr|62.4||||$62,40|Productos > Almacén|75471-947736715d10244e2615988919945740-480-0.jpg|productos/gal-pepitos-118-gr/
""||Atún Gomes Da Costa Natural Trozo 170gr|199.0||||$199|Productos > Almacén|140121-59ead476c816119f8515988319503556-480-0.jpg|productos/atun-g-d-costa-nat-trozo-170-gr/
""||Dulce De Leche Milkaut Clásico 400gr|107.0||||$107|Productos > Almacén|2518711-348f5d95bc40e1e2d815989992824773-480-0.jpg|productos/d-leche-milkaut-clasico-400-gr/
""||Galletitas Traviata 5x100Gr|166.9||||$166,90|Productos > Almacén|1681211-0f0aacfe4df74153ec15990865109777-480-0.jpg|productos/gal-traviata-5x100-gr/
""||Mostaza Savora 250gr|85.9||||$85,90|Productos > Almacén|115651-091ba485b56ce6138915989074478331-480-0.jpg|productos/mostaza-savora-250-grs/
""||Aceitunas Nucete Verde N 4 Sachet 100gr|42.9||||$42,90|Productos > Aceitunas, Pickles y Ajies|59881-fcf44d4a84c2df2eb015988136084301-480-0.jpg|productos/aceit-nucete-vde-n4-sac-100-gr/
""||Aceitunas Nucete Verde Descarozadas Doy Pack 150gr|91.33||||$91,33|Productos > Aceitunas, Pickles y Ajies|59331-471a9cbb738f37861e15988135578965-480-0.jpg|productos/aceit-nucete-vde-des-dpa-150-gr/
""||Aceitunas Nucete Verde Rellenas Frasco 200gr|111.9||||$111,90|Productos > Aceitunas, Pickles y Ajies|432441-70fc9290193200014215988137509715-480-0.jpg|productos/aceit-nucete-vde-rel-fco-200-gr/
