id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
02111||Leche La Serenísima UAT Parc. Descremada 1% Tenor Graso Liviana PET 1 L|69.9||||$69,90|Productos > Almacén|botella-larga-vida1-be092cc5467eb617e115997437553116-480-0.jpg|productos/leche-la-serenisima-uat-parc-descremada-1-tenor-graso-liviana-pet-1-l/
01387||Leche Milkaut Larga Vida Descremada x litro|76.59||||$76,59|Productos > Almacén|leche-milkaut-larga-vida-descremada1-50a777ed7c70186a1a15995893657597-480-0.jpg|productos/leche-milkaut-lv-descremada-litro/
01388||Leche Milkaut Larga Vida Entera x litro|75.0||||$75|Productos > Almacén|leche-milkaut-larga-vida-entera1-1d42ab3633cb9ff0c515995895266692-480-0.jpg|productos/leche-milkaut-lv-entera-litro/
02114||Puré de Tomate Noel 520 Gr|48.5||||$48,50|Productos > Almacén|22701-235c6a24fb951064bb15988934525747-480-0.jpg|productos/pure-de-tomate-noel-520-gr/
02115||Oblea Nugaton Leche 27 Gr|48.5||||$48,50|Productos > Almacén|1221511-eeaca7ca177da77d9815989996596078-480-0.jpg|productos/oblea-nugaton-leche-27-gr/
02116||Arroz Gallo Oro 500 Gr|67.2||||$67,20|Productos > Almacén|2411-60543d41464f3ddd5515988782714569-480-0.jpg|productos/arr-gallo-oro-500-gr/
00031||Galletitas Terrabusi Variedad 400 Gr|92.7||||$92,70|Productos > Almacén|209851-0f2bd8eb8fc27fb6db15988923475671-480-0.jpg|productos/gal-terrabusi-variedad-400-gr/
02117||Galletitas Pepitos 118 Gr|62.4||||$62,40|Productos > Almacén|75471-947736715d10244e2615988919945740-480-0.jpg|productos/gal-pepitos-118-gr/
02118||Atún Gomes Da Costa Natural trozo 170 Gr|164.3||||$164,30|Productos > Almacén|140121-59ead476c816119f8515988319503556-480-0.jpg|productos/atun-g-d-costa-nat-trozo-170-gr/
02119||Dulce De Leche Milkaut Clásico 400 Gr|125.0||||$125|Productos > Almacén|2518711-348f5d95bc40e1e2d815989992824773-480-0.jpg|productos/d-leche-milkaut-clasico-400-gr/
02120||Galletitas Traviata 5X100 Gr|148.2||||$148,20|Productos > Almacén|1681211-0f0aacfe4df74153ec15990865109777-480-0.jpg|productos/gal-traviata-5x100-gr/
02121||Mostaza Savora 250 grs|81.29||||$81,29|Productos > Almacén|115651-091ba485b56ce6138915989074478331-480-0.jpg|productos/mostaza-savora-250-grs/
02207||Aceitunas Nucete Verde N 4 Sachet 100 Gr|41.6||||$41,60|Productos > Aceitunas, Pickles y Ajies|59881-fcf44d4a84c2df2eb015988136084301-480-0.jpg|productos/aceit-nucete-vde-n4-sac-100-gr/
02208||Aceitunas Nucete Verde Descarozadas Doy Pack 150 Gr|74.42||||$74,42|Productos > Aceitunas, Pickles y Ajies|59331-471a9cbb738f37861e15988135578965-480-0.jpg|productos/aceit-nucete-vde-des-dpa-150-gr/
02209||Aceitunas Nucete Verde Rellenas Frasco 200 Gr|111.9||||$111,90|Productos > Aceitunas, Pickles y Ajies|432441-70fc9290193200014215988137509715-480-0.jpg|productos/aceit-nucete-vde-rel-fco-200-gr/
02210||Aceitunas Nucete Verde N 7 Frasco 220 Gr|112.4||||$112,40|Productos > Aceitunas, Pickles y Ajies|134561-3661a4b5c66512b54515988137062835-480-0.jpg|productos/aceit-nucete-vde-n7-fco-220-gr/
