id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
01334||Aceitunas Nucete Verde N 4 Sachet 100 Gr|41.6||||$41,60|Productos > Aceitunas, Pickles y Ajies|59881-fcf44d4a84c2df2eb015988136084301-480-0.jpg|productos/aceit-nucete-vde-n4-sac-100-gr/
01335||Aceitunas Nucete Verde Descarozadas Doy Pack 150 Gr|74.42||||$74,42|Productos > Aceitunas, Pickles y Ajies|59331-471a9cbb738f37861e15988135578965-480-0.jpg|productos/aceit-nucete-vde-des-dpa-150-gr/
01336||Aceitunas Nucete Verde Rellenas Frasco 200 Gr|111.9||||$111,90|Productos > Aceitunas, Pickles y Ajies|432441-70fc9290193200014215988137509715-480-0.jpg|productos/aceit-nucete-vde-rel-fco-200-gr/
01337||Aceitunas Nucete Verde N 7 Frasco 220 Gr|112.4||||$112,40|Productos > Aceitunas, Pickles y Ajies|134561-3661a4b5c66512b54515988137062835-480-0.jpg|productos/aceit-nucete-vde-n7-fco-220-gr/
01339||Aceitunas Verdes Marolio Sachet 100 Gr|37.71||||$37,71|Productos > Aceitunas, Pickles y Ajies|63821-3068dccd6bb037c25816059086793354-480-0.jpg|productos/aceitunas-verdes-marolio-sachet-100-gr/
01340||Aceitunas Nucete Verdes Descarozadas Sachet 80 Gr.|45.7||||$45,70|Productos > Aceitunas, Pickles y Ajies|59891-bbca2cbd475864c58f16059088214506-480-0.jpg|productos/aceitunas-nucete-verdes-descarozadas-sachet-80-gr/
01341||Aceitunas Nucete Verdes N5 DoyPack 180 Gr.|68.3||||$68,30|Productos > Aceitunas, Pickles y Ajies|59531-83fe4892b6e61a449116059088987881-480-0.jpg|productos/aceitunas-nucete-verdes-n5-doypack-180-gr/
01342||Aceitunas Negras Molto 200 Gr.|107.8||||$107,80|Productos > Aceitunas, Pickles y Ajies|249051-b51a4efcbc6ea0590816059090092455-480-0.jpg|productos/aceitunas-negras-molto-200-gr/
01304||Aceitunas Marolio Verde Frasco 200 Gr.|85.8||||$85,80|Productos > Aceitunas, Pickles y Ajies|193831-2f92b4f2a2a63a2f9816059090767777-480-0.jpg|productos/aceitunas-marolio-verde-frasco-200-gr/
01305||Aceitunas Nucete Verde Descarozadas Frasco 160 Gr.|98.6||||$98,60|Productos > Aceitunas, Pickles y Ajies|441341-c400b55fe794aca0af16059092180850-480-0.jpg|productos/aceitunas-nucete-verde-descarozadas-frasco-160-gr/
01306||Aceitunas Nucete Negras N°5 180 Gr|80.0||||$80|Productos > Aceitunas, Pickles y Ajies|aceitunas-nucete-negras-n-5-180-gr1-4b7fff4c661cb55d5316037391771847-480-0.png|productos/aceitunas-nucete-negras-n5-180-gr/
01255||Aceituna Nucete Negra N4 SAC 100 Gr|48.28||||$48,28|Productos > Aceitunas, Pickles y Ajies|1841-726bf529894efd7c4615997492435579-480-0.jpg|productos/aceituna-nucete-negra-n4-sac-100-gr/
01364||Caldo Maggi Verdura 12 Un|64.9||||$64,90|Productos > Caldos, Sopas, Pures y Saborizantes|504311-15c6c5c917616cf89015990798701161-480-0.jpg|productos/caldo-maggi-verdura-12-un/
01365||Pure Molto Tetrapack Recart. 340 Gr|46.2||||$46,20|Productos > Caldos, Sopas, Pures y Saborizantes|184051-1b45c91f24db6cd4e115992494299462-480-0.jpg|productos/pure-molto-tetrapack-recart-340-gr/
