id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
00001||Arroz Gallo Oro 500gr|67.2||||$67,20|Productos > Arroz y Legumbres|2411-60543d41464f3ddd5515988782714569-480-0.jpg|productos/arr-gallo-oro-500-gr/
00002||Arroz Ala Largo 500gr|39.0||||$39|Productos > Arroz y Legumbres|22911-bb6c32d027b4a4b51615989993417488-480-0.jpg|productos/arr-ala-g-largo-500-gr/
00003||Arroz Ala Dorado 500gr|51.9||||$51,90|Productos > Arroz y Legumbres|56811-a27fbacad85d70389115990023514253-480-0.jpg|productos/arr-ala-dorado-500-gr/
00004||Lenteja Marolio 400gr|92.0||||$92|Productos > Arroz y Legumbres|190051-0314fca11cc574412815989718718635-480-0.jpg|productos/lenteja-marolio-400-grs/
00005||Arroz Lucchetti Largo Fino 500gr|57.19||||$57,19|Productos > Arroz y Legumbres|211181-13607670d841a7136215989652419615-480-0.jpg|productos/arr-lucchetti-l-fino-500-gr/
00006||Arroz Gallo Oro 1kg|145.5||||$145,50|Productos > Arroz y Legumbres|2071-6107be70bb5d9322ab15988781620142-480-0.jpg|productos/arr-gallo-oro-estuch-1-kg/
00007||Arroz Gallo Doble 1kg|259.9||||$259,90|Productos > Arroz y Legumbres|40611-7777a541446aae5c7515990024135788-480-0.jpg|productos/arr-gallo-doble-est-1-kg/
00008||Garbanzo Marolio 500gr|52.6||||$52,60|Productos > Arroz y Legumbres|190121-638eb9a3ee5bbd7c4815989076527919-480-0.jpg|productos/garbanzo-marolio-500-grs/
00009||Maíz Marolio Pisingallo 400gr|50.0||||$50|Productos > Arroz y Legumbres|190071-617507f0753053afc415989719234832-480-0.jpg|productos/maiz-marolio-pisingallo-400-grs/
00010||Arroz Gallo Largo 500gr|58.4||||$58,40|Productos > Arroz y Legumbres|2361-66917ee99b3ca4659915988780877699-480-0.jpg|productos/arr-gallo-g-largo-500-gr/
01964||Combo Legumbres Marolio Lentejas + Maíz Pisingallo 500gr|99.0||||$99|Productos > Arroz y Legumbres|whatsapp-image-2020-12-03-at-11-09-47-11-5b119a646e79e3ba7b16072212824683-480-0.jpeg|productos/combo-legumbres-marolio-lentejas-maiz-pisingallo-500-gr/
01965||Combo Legumbres Marolio Garbanzo+ Poroto 500gr|99.0||||$99|Productos > Arroz y Legumbres|whatsapp-image-2020-12-03-at-11-09-47-21-0fb322ca7c6799631716072213979643-480-0.jpeg|productos/combo-legumbres-marolio-garbanzo-poroto-500-gr/
