id|nombre|precio|precio_1|precio_2|rubro|url_imagen|url_producto
00824|Mate Cocido Taragui en Saquitos x 50 uds.|119.0|3,103.15||Almacén > Mate|/2020/01/YERBA-SAQ-TARAGUI-50UN.jpg|/yerba-saq-taragui-50un/
00825|YERBA AMANDA 250GR|77.39|3,66.26||Almacén > Mate|/2020/01/YERBA-AMANDA-250GR.jpg|/yerba-amanda-250gr-s-iva/
00826|Yerba Taragui 250 Grs.|90.0|3,77.80||Almacén > Mate|/2020/01/YERBA-TARAGUI-250GR.jpg|/yerba-taragui-250gr-s-iva/
00069|Mate Cocido en Saquitos Cachamate x 25 Uds.|56.5|3,48.79||Almacén > Mate|/2020/01/YERBA-SAQ-CACHAMATE-X-25U.jpg|/yerba-saq-cachamate-x-25u-s-iva/
00070|YERBA TARAGUI C/P X 500GR|165.0|3,143.19||Almacén > Mate|/2020/04/yerba-mate-taragui-500-grs.jpg|/yerba-taragui-c-p-x-500gr-s-iva/
00827|Yerba Nobleza Gaucha 500 Grs.|165.9|3,139.69||Almacén > Mate|/2020/01/YERBA-NOBLEZA-G-500GR.jpg|/yerba-nobleza-g-500gr-s-iva/
00071|TE LA VIRGINIA X 50 SAQ|89.0|3,76.84||Almacén > Mate|/2020/01/TE-LA-VIRG-X-50-SAQ.jpg|/te-la-virg-x-50-saq-s-iva/
00829|Mate Cocido Taragui en Saquitos x 25 uds.|63.0|3,54.26||Almacén > Mate|/2020/01/YERBA-SAQ-TARAGUI-25.jpg|/yerba-saq-taragui-25/
00830|YERBA AMANDA 500GR|152.7|3,124.48||Almacén > Mate|/2020/01/YERBA-AMANDA-500GR.jpg|/yerba-amanda-500gr/
00072|Mate Cocido Broche de Oro x 25 uds.|58.5|3,49.95||Almacén > Mate|/2020/01/YERBA-SAQ-BROCHE-O-X-25.jpg|/yerba-saq-broche-o-x-25-s-iva/
00073|YERBA BROCHE ORO 500GR|140.0|3,119.84||Almacén > Mate|/2020/01/YERBA-BROCHE-ORO-500GR.jpg|/yerba-broche-oro-500gr-s-iva/
00074|YERBA CBSE 500GR|143.0|3,123.24||Almacén > Mate|/2020/01/YERBA-CBSE-500GR.jpg|/yerba-cbse-500gr/
00075|Yerba Cachamate con Hierbas 500 Grs. (Rosa)|143.0|3,121.94||Almacén > Mate|/2019/11/yerba-cachamate-hierbas-500.jpg|/yerba-cachamate-todas-500gr/
00827|Dr. Lemon con Vodka 1 lt.|135.0|3,121.68||Bebidas > Aperitivos|/2020/10/dr-lemon-vodka-1L.jpg|/dr-lemon-con-vodka-1-lt/
00818|Dr. Lemon con Vodka Lata 473 cm.|65.0|3,59.00||Bebidas > Aperitivos|/2020/10/dr-lemon-vodka-473cc.jpg|/dr-lemon-lata-473-cm/
00971|GANCIA AMERICANO X 950ML|245.0|3,195.00||Bebidas > Aperitivos|/2019/11/GANCIA-AMAERICANO-X-950ML.jpg|/gancia-amaericano-x-950ml/
00077|Dulce de leche La Serenisima Colonial x 400 gr|136.0|3,119.79||Desayuno > Dulce de Leche|/2020/05/dulce-de-leche-la-serenisima-colonial-400g.jpg|/dulce-de-leche-la-serenisima-colonial-x-400-gr/
00078|Vino Dada 1 750 ml|256.0|3,220.26||Bebidas > Vinos|/2020/05/vino-dada-1.jpg|/vino-dada-1-750-ml/
00079|Vino Don Valentin Lacrado Tinto 750 ml|195.0|3,154.79||Bebidas > Vinos|/2020/05/vino-valentin-lacrado-750.jpg|/vino-don-valentin-lacrado-tinto-750-ml/
00841|Vino Finca La Sofia Malbec x 750 mm.|99.0|3,88.00||Bebidas > Vinos|/2020/05/VINO-LA-SOFIA-malbec-750.jpg|/vino-finca-la-sofia-malbec-x-750-mm/
00842|Vino Elementos Malbec x 750 Ml.|255.0|3,219.10||Bebidas > Vinos|/2020/04/vino-elementos-malbec-750.jpg|/vino-elementos-malbec-x-750-ml/
00080|VINO FRIZZE EVOLUTION 750CC|118.0|3,101.35||Bebidas > Vinos|/2020/01/VINO-FRIZZE-EVOLUTION-750CC.jpg|/vino-frizze-evolution-750cc/
00081|Vino Balbo Borges 1,125 Lts.|105.0|3,85.00||Bebidas > Vinos|/2020/01/VINO-BALBO-BORGX-1125.jpg|/vino-balbo-borgx-1125/
00082|VINO TERMIDOR TINTO 1LT|85.0|3,70.00||Bebidas > Vinos|/2020/01/VINO-TERMIDOR-TINTO-1LT.jpg|/vino-termidor-tinto-1lt/
00183|Chimichurri Vanoli Picante 190 grs.|72.0|3,62.00||Almacén > Salsas|/2020/07/chimichurri-vanoli-picante-190.jpg|/chimichurri-vanoli-picante-190-grs/
00083|Tomate triturado DF x 950 Grs.|91.19|3,79.03||Almacén > Salsas|/2020/04/TOMATE-TRIT-DF-1.jpg|/tomate-triturado-df-x-950-grs/
00084|PURE DE TOMATE MORA 520GR|42.0|3,35.75||Almacén > Salsas|/2020/01/PURE-TOM-MORA-520GR.jpg|/pure-tom-mora-520gr/
00844|TOMATE TRITURADO LA RIOJANITA 980GR|100.0|3,87.00||Almacén > Salsas|/2019/11/TOMATE-TRIT-LARIOJANITA-980GR.jpg|/tom-trit-la-riojanita-980gr/
00085|Extracto Tomate Otito 150 Grs.|54.0|3,45.79||Almacén > Salsas|/2020/01/EXTRACTO-TOM-OTITO-150GR.jpg|/extracto-tom-otito-150gr/
00452|Pure Tomate Otito 520Gr|39.0|3,32.50||Almacén > Salsas|/2020/01/PURE-TOM-OTITO-520GR.jpg|/pure-tom-otito-520gr/
00845|Tomate Triturado La Riojanita Doy Pack 500 Gr|57.0|3,49.50||Almacén > Salsas|/2019/11/TOMATE-TRIT-LARIOJANITA-DOYPACK-500.jpg|/tom-trit-la-riojanita-dpack-500gr/
00846|TOMATE TRITURADO SABORES DEL VALLE 1KG|100.0|3,86.06||Almacén > Salsas|/2020/01/TOM-TRIT-SABORES-DEL-V-1KG.jpg|/tom-trit-sabores-del-v-1kg/
00847|Pulpa Tomate Sabores Del Valle 520 Grs.|41.0|3,34.81||Almacén > Salsas|/2020/01/PULPA-TOM-SABORES-DEL-V-520GR.jpg|/pulpa-tom-sabores-del-v-520gr/
00548|Chimichurri Vanoli Clasico 190 grs.|72.0|3,62.00||Almacén > Salsas|/2020/01/CHIMICHURRI-VANOLI-CLA-y-AHU-190.jpg|/chimichurri-vanoli-cla-ahu-190/
00086|Salsa Vanoli Inglesa 180 Ml.|94.0|3,81.00||Almacén > Salsas|/2020/01/SALSA-VANOLI-INGLESA-180ML.jpg|/salsa-vanoli-inglesa-180ml/
00087|Salsa Vanoli Inglesa 950 Ml.|215.0|3,186.49||Almacén > Salsas|/2020/01/SALSA-VANOLI-INGLESA-950ML.jpg|/salsa-vanoli-inglesa-950ml/
00088|SALSA ARCOR PARA PIZZA 340 grs.|57.0|3,48.57||Almacén > Salsas|/2020/01/SALSA-ARCOR-3-350GR.jpg|/salsa-arcor-3-350gr/
00089|Tomate Perita Arcor  400 Grs.|59.0|3,50.60||Almacén > Salsas|/2020/01/TOM-PERITA-ARCOR-3-400GR.jpg|/tom-perita-arcor-3-400gr/
00848|PURE DE TOMATE SABORES DEL VALLE  520GR|50.0|3,41.41||Almacén > Salsas|/2020/01/PURE-TOM-SABORES-DEL-V-520GR.jpg|/pure-tom-sabores-del-v-520gr/
00983|Aceite Natura girasol x 3 Lts|435.0|3,419.99||Almacén > Aceites|/2020/11/aceite-natura-girasol-x3lts.jpg|/aceite-natura-girasol-x-3-lts/
00832|Aceite Oleo Mix 900 ml.|102.0|3,93.25||Almacén > Aceites|/2020/10/aceite-oleomix-900.jpg|/aceite-oleo-mix-900-ml/
00629|Aceite de Girasol Clarisimo 3 lt.|450.0|||Almacén > Aceites|/2020/10/aceite-clarisimo-5lt.jpg|/aceite-de-girasol-clarisimo-3-lt/
00833|Aceite de Chia Vita 250 ml|199.0|3,183.34||Almacén > Aceites|/2020/10/aceite-chia-vita-250.jpg|/aceite-de-chia-vita-250-ml/
00631|Aceite de Girasol Clarisimo 5 lt.|720.0|3,665.28||Almacén > Aceites|/2020/10/aceite-clarisimo-5lt.jpg|/aceite-de-girasol-clarisimo-5-lt/
00834|Aceite de Girasol Clarisimo 900 ml|150.0|3,129.54||Almacén > Aceites|/2020/10/aceite-clarisimo-900.jpg|/aceite-de-girasol-clarisimo-900-ml/
00090|Aceite Vicentin Girasol 4.5 Lts.|655.09|3,604.65||Almacén > Aceites|/2020/01/ACEITE-VICENTIN-GIRASOL-4500cc.jpg|/aceite-vicentin-girasol-4-5lt-s-iva/
00835|Aceite Natura Girasol 5 Lts.|695.0|3,641.21||Almacén > Aceites|/2020/01/ACEITE-NATURA-GIRASOL-5LT.jpg|/aceite-natura-girasol-5lt/
00091|Aceite Natura girasol x 1.5 Lts.|235.0|3,202.64||Almacén > Aceites|/2020/01/ACEITE-NATURA-GIRASOL-1500cc.jpg|/aceite-natura-girasol-1-5lt/
00837|Aceite Natura girasol x 900 ml.|150.0|3,136.16||Almacén > Aceites|/2020/01/ACEITE-NATURA-GIRASOL-900ML.jpg|/aceite-natura-girasol-900ml/
00092|ACEITE VICENTIN GIRASOL 900CC|133.0|3,122.21||Almacén > Aceites|/2020/01/ACEITE-VICENTIN-GIRASOL-900CC.jpg|/aceite-vicentin-girasol-900cc-s-iva/
00809|Barras de Cereal Granix (5 uds)|110.0|3,100.10||Desayuno > Cereal|/2020/10/barra-cereal-sport-granix5u.jpg|/barras-de-cereal-granix-5-uds/
00838|Mermelada Emeth durazno x 500 grs.|55.0|3,44.52||Desayuno > Mermeladas|/2020/11/mermelada-dulcor-durazno-500g.jpg|/mermelada-emeth-durazno-x-500-grs/
00839|Mermelada Emeth ciruela x 500 grs.|55.0|3,44.52||Desayuno > Mermeladas|/2020/11/mermelada-emeth-ciruela.jpg|/mermelada-emeth-ciruela-x-500-grs-2/
00837|Mermelada Emeth frutilla x 500 grs.|55.0|3,44.52||Desayuno > Mermeladas|/2020/11/mermelada-emeth-frutilla.jpg|/mermelada-emeth-ciruela-x-500-grs/
00837|Mermelada Emeth ciruela light x 500 grs.|55.0|3,44.52||Desayuno > Mermeladas|/2020/11/mermelada-emeth-ciruela-light.jpg|/mermelada-emeth-ciruela-light-x-500-grs/
00838|Mermelada Emeth durazno light x 500 grs.|55.0|3,44.52||Desayuno > Mermeladas|/2020/11/mermelada-emeth-durazno-light.jpg|/mermelada-emeth-frutilla-light-x-500-grs/
00849|Edulcorante El Pocillo 180 ml.|62.0|3,53.23||Desayuno > Edulcorantes|/2020/10/edulc-el-pocillo-180.jpg|/edulcorante-el-pocillo-180-ml/
00850|Azucar Light Lheritier 350 gr.|65.0|3,54.50||Desayuno > Edulcorantes|/2020/10/azucar-light-lheritier.jpg|/azucar-light-lheritier-350-gr/
00093|AZUCAR HILERET LIGHT X 250G PAQ|46.0|3,39.60||Desayuno > Edulcorantes|/2020/01/AZUCAR-HILERET-LIGHT-X-250G-PAQ.jpg|/azucar-hileret-lig-x-250g-paq/
00094|EDULCORANTE SI DIET 200CC|69.0|3,60.00||Desayuno > Edulcorantes|/2020/01/EDULC-SI-DIET-200CC.jpg|/edulc-si-diet-200cc/
00853|Edulcorante Barny 250 ml.|75.0|3,64.46||Desayuno > Edulcorantes|/2019/11/EDULCORANTE-BARNY-250-1.jpg|/edulc-barny-250cc/
00854|Jugo Baggio Multi Fruta 200 CC|21.5|3,18.55||Bebidas > Jugos|/2020/10/jugo-baggio-multifruta-200-cc.jpg|/jugo-baggio-multi-fruta-200-cc/
00095|Jugo Baggio Fresh Manzana Deliciosa 1.5 LT|53.0|3,45.00||Bebidas > Jugos|/2019/11/jugo-baggio-fresh-manzana.jpg|/jugo-baggio-fresh-manzana-deliciosa-1-5-lt/
00855|Jugo Baggio Fresh Mix Frutal 1.5 LT|53.0|3,45.00||Bebidas > Jugos|/2020/05/jugo-baggio-fresh-mix-frutal.jpg|/jugo-baggio-fresh-mix-frutal-1-5-lt/
00856|Jugo Baggio Durazno 1LT|80.0|3,70.50||Bebidas > Jugos|/2019/11/jugo-baggio-durazno-1-lt.jpg|/jugo-baggio-1lt/
00096|Jugo Bc Sobres 1L|14.0|3,12.36||Bebidas > Jugos|/2019/11/jugos-bc-sobres.jpg|/jugo-bc-sobres-1l/
00097|JUGO ARCOR 25GR SOBRES|12.5|3,10.57||Bebidas > Jugos|/2020/01/JUGO-ARCOR-14-25GR.jpg|/jugo-arcor-14-25gr/
00098|Jugo Ades Manzana 1 LT|110.0|3,93.75||Bebidas > Jugos|/2020/04/ades-1lt.jpg|/jugo-ades-1lt/
00857|Jugo Baggio Fresh Naranja Dulce 1.5 LT|53.0|3,45.00||Bebidas > Jugos|/2019/11/jugo-baggio-fresh-naranja-dulce.jpg|/jugo-baggio-fresh-vida1-5lt/
00099|Jugo Baggio Durazno 200CC|21.5|3,18.55||Bebidas > Jugos|/2019/11/jugo-baggio-durazno-200-cc.jpg|/jugo-baggio-200cc/
00100|Jugo Baggio Multifruta 125 CC|16.5|3,14.30||Bebidas > Jugos|/2019/11/jugo-baggio-multifruta-125-cc.jpg|/jugo-baggio-x-125/
00101|JUGO DODI 25G RINDE 2LT|13.0|3,10.73||Bebidas > Jugos|/2020/01/JUGO-DODI-25G-RINDE-2LT.jpg|/jugo-dodi-25g-rinde-2lt/
00102|Miel Don Gustavo 500 cc|195.0|3,169.01||Desayuno > Miel|/2020/01/default.jpg|/miel-don-gustavo-500-cc/
00103|Miel Don Gustavo 250 cc|125.0|3,104.00||Desayuno > Miel|/2020/01/default.jpg|/miel-don-gustavo-250cc/
00104|Miel Colmenares Mata 260 Grs.|119.99|3,104.99||Desayuno > Miel|/2019/11/miel-colmenares-mata-260.jpg|/miel-mata-260gr/
00849|Cacao Nesquik 180 Grs.|85.0|3,75.00||Desayuno > Cacao|/2020/10/nesquik-180.jpg|/cacao-nesquik-180-grs-2/
00105|CACAO QUICKER X 200GR|49.0|3,42.50||Desayuno > Cacao|/2020/04/CACAO-QUICKER-200.jpg|/cacao-quicker-x-200gr/
00106|CACAO CHOCOLINO PLUS FORT 180G|74.0|3,63.63||Desayuno > Cacao|/2020/04/cacao-chocolino-180gr.jpg|/cacao-chocolino-plus-fort-180g/
00107|Jamon Crudo Goggi Feteado x 100 grs.|120.0|||Fiambreria > Jamon Crudo|/2019/11/jamon-crudo-goggi-D_NQ_NP_882252-MLA32138258660_092019-F.jpg|/jamon-crudo-goggi-medio-listo/
00108|Te La Virginia Tilo 25 Uds.|152.0|3,131.60||Desayuno > Mate|/2020/01/TE-LA-VIRG-TILO-25UN.jpg|/te-la-virg-tilo-25un/
00109|Te La Virginia Verde 20 Uds.|86.0|3,74.18||Desayuno > Mate|/2020/01/TE-LA-VIRG-VERDE-20UN.jpg|/te-la-virg-verde-20un/
00110|TE TARAGUI FIL.ESP 100S|187.0|3,163.77||Desayuno > Mate|/2020/01/TE-TARAGUI-FIL.ESP-100S.jpg|/te-taragui-fil-esp-100s/
00111|Te Taragui Tilo 25 Uds.|142.0|3,122.13||Desayuno > Mate|/2020/01/TE-TARAGUI-TILO-25UN.jpg|/te-taragui-tilo-25un/
00112|Te La Virginia Rojo 20 Uds.|106.0|3,92.07||Desayuno > Mate|/2020/01/TE-LA-VIRG-ROJO-20UN.jpg|/te-la-virg-rojo-20un/
00113|TE TARAGUI 50UN|98.5|3,85.38||Desayuno > Mate|/2020/01/TE-TARAGUI-50UN.jpg|/te-taragui-50un/
00114|TE TARAGUI FIL.ESP. 25S|54.0|3,46.22||Desayuno > Mate|/2020/01/TE-TARAGUI-FIL.ESP_.-25S.jpg|/te-taragui-fil-esp-25s/
00115|TE VILLA RICA 25UN|43.0|3,37.10||Desayuno > Mate|/2020/01/default.jpg|/te-villa-rica-25un/
00116|Muzzarella Elogio x 100 grs.|40.0|20,35.00||Fiambreria > Muzzarella|/2019/11/mozzarella.jpg|/muzzarella-elogio-x-100-grs/
00559|Muzzarella La Rosa x 100 grs.|38.0|20,30.00||Fiambreria > Muzzarella|/2019/11/mozzarella.jpg|/muzzarella-la-rosa/
00117|Panceta Ahumada Recreo x 100 grs.|108.8|||Fiambreria > Panceta|/2020/05/panceta-salada-recreo.jpg|/panceta-salada-recreo-x-100-grs/
00118|Paleta Fela Feteada x 100 grs.|38.0|||Fiambreria > Paleta|/2020/01/PALETA-FELA.jpg|/paleta-fela/
00119|Paleta Figo Feteada x 100 grs.|16.0|||Fiambreria > Paleta|/2020/01/PALETA-FIGO.jpg|/paleta-figo/
00120|Queso Pategras La Serenisima x 100 grs.|79.0|20,70.99||Fiambreria > Pategras|/2019/11/queso-pategras-la-serenisima.jpg|/pategras-ls/
00121|Mortadela Goggi Ca?on Feteada x 100 grs.|18.0|||Fiambreria > Mortadela|/2020/01/MORT-GOGGI.jpg|/mort-goggi-bocha/
00122|Mortadela Lario Feteada x 100 grs.|43.99|||Fiambreria > Mortadela|/2020/01/MORT-LARIO.jpg|/mort-lario/
00123|Mortadela Paladini Feteada x 100 grs.|50.0|||Fiambreria > Mortadela|/2019/11/MORT-PALADINI.jpg|/mort-paladini/
00637|Por Salut Santa Maria x 100 grs.|40.0|20,33.00||Fiambreria > Por Salut|/2020/01/POR-SALUT-SANTA-MARIA.jpg|/por-salut-santa-maria/
00124|Romanito Santa Maria x 100 grs.|74.0|20,60.59||Fiambreria > Romanito / Sardo|/2019/11/romanito-santa-maria.jpg|/romanito-santa-maria-1-5/
00125|Ricota San Lucio x 100 grs.|12.6|10,10.92||Fiambreria > Ricota|/2019/11/RICOTA-SAN-LUCIO.jpg|/ricota-san-lucio/
00858|Queso Azul El Emperador x 100 grs. (Roquefort)|63.0|10,49.49||Fiambreria > Roquefort|/2019/11/queso-azul-el-emperador.jpg|/roquefort-her-bal/
00757|Galletas Granix Sandwich 200 gr.|49.0|3,42.30||Almacén > Varios|/2020/10/galletas-granix-sandwich-200.jpg|/galletas-granix-sandwich-200-gr/
00868|Galletas Coquitas Bagley 170 gr.|62.0|3,55.68||Almacén > Varios|/2020/10/galletas-coquitas-170.jpg|/galletas-coquitas-bagley-170-gr/
00843|Budin Arcor Chocolate 215 gr.|135.0|3,117.59||Almacén > Varios|/2020/10/budin-arcor-chocolate-215.jpg|/budin-arcor-chocolate-215-gr/
00866|Budin Arcor Marmolado 215 gr.|135.0|3,117.59||Almacén > Varios|/2020/10/budin-arcor-marmolado-215.jpg|/budin-arcor-marmolado-215-gr/
00693|Pan Dulce Arcor con Frutas 400 gr.|250.0|3,217.78||Almacén > Varios|/2020/10/pan-dulce-arcor-fr-400gr.jpg|/pan-dulce-arcor-con-frutas-400-gr/
00694|Capelettini Carne Giacomo 500 g.|209.0|3,180.97||Almacén > Varios|/2020/10/capelettini-giacomo-carne-500.jpg|/capelettini-carne-giacomo-500-g/
00869|Capelettini Tridicci Giacomo 500 g.|209.0|3,180.97||Almacén > Varios|/2020/10/capelettini-giacomo-tridicci-500.jpg|/capelettini-tridicci-giacomo-500-g/
00870|Capelettini Jamon y Queso Giacomo 500 g.|209.0|3,180.97||Almacén > Varios|/2020/10/capelettini-giacomo-jyq-500.jpg|/capelettini-jamon-y-queso-giacomo-500-g/
00871|Leche en Polvo Zero Lactosa La serenisima 400 gr.|321.0|3,291.82||Almacén > Varios|/2020/10/leche-en-polvo-zerolactosa-ls-400.jpg|/leche-en-polvo-zero-lactosa-la-serenisima-400-gr/
00759|Galletas de Hojaldre Mafalda x 150 grs.|35.5|3,30.82||Almacén > Varios|/2020/10/gall-mafalda-hojaldre-150.jpg|/galletas-de-hojaldre-mafalda-x-150-grs/
00872|Budin Dale Vainilla Tia Maruca x 170 grs.|37.5|3,32.50||Almacén > Varios|/2020/10/budin-dale-vainilla-170.jpg|/budin-dale-vainilla-tia-maruca-x-170-grs/
00871|Budin Dale Con Frutas Tia Maruca x 170 grs.|37.5|3,32.50||Almacén > Varios|/2020/10/budin-dale-frutas-170.jpg|/budin-dale-con-frutas-tia-maruca-x-170-grs/
00760|Galletas de Arroz Con Sal Risky Dit x 100 grs.|52.0|3,43.72||Almacén > Varios|/2020/09/GALL-ARROZ-RISKYDIT-SAL.jpg|/galletas-de-arroz-risky-dit-x-100-grs/
00186|Chimichurri Vanoli Picante 190 grs.|72.0|3,62.00||Almacén > Varios|/2020/07/chimichurri-vanoli-picante-190.jpg|/chimichurri-vanoli-picante-190-grs/
00873|Leche en Polvo Entera Lheritier 350 gr.|199.0|3,173.03||Almacén > Varios|/2020/06/leche-en-polvo-entera-lheritier-800.jpg|/leche-en-polvo-entera-lheritier-350-gr/
00126|Leche en Polvo Descremada Lheritier 350 gr.|199.0|3,173.03||Almacén > Varios|/2020/05/leche-en-polvo-lheritier-800.jpg|/leche-en-polvo-descremada-lheritier-350-gr/
00874|Fecula Glutal X 500 Grs.|106.0|3,91.00||Almacén > Varios|/2019/11/glutal-500.jpg|/fecula-glutal-x-500gr/
00127|Fecula Glutal 5 kg.|342.0|3,315.80||Almacén > Varios|/2020/01/FECULA-GLUTAL-5KG.jpg|/fecula-glutal-5kg/
00128|Jamon Cocido Goggi Feteado x 100 grs.|58.0|||Fiambreria > Jamón|/2020/01/JAMON-COC-GOGGI.jpg|/jamon-coc-goggi-2/
00129|Jamon Cocido Lario Feteado x 100 grs.|60.0|||Fiambreria > Jamón|/2020/01/FIAMBRE-COC-LARIO-COD-108.jpg|/jamon-cocido-lario/
00130|Jamon Cocido Goggi con Cuero Feteado x 100 grs.|60.0|||Fiambreria > Jamón|/2020/01/JAMON-COCIDO-GOGGI-CON-CUERO.jpg|/jamon-coc-goggi-c-cuero/
00863|Sardo Debaldo x 100 grs.|55.0|10,45.00||Fiambreria > Sardo|/2020/01/SARDO-DEBALDO.jpg|/sardo-debaldo/
00131|Queso Danbo Noal (Tybo) Feteado x 100 grs.|50.0|||Fiambreria > Dambo|/2020/01/DAMBO-NOAL.jpg|/dambo-noal/
00132|Bondiola Goggi Feteada x 100 grs.|110.0|||Fiambreria > Bondiola|/2020/01/BONDIOLA-GOGGI.jpg|/bondiola-goggi/
00133|Bondiola Lario Feteada x 100 grs.|130.0|||Fiambreria > Bondiola|/2020/01/BONDIOLA-LARIO.jpg|/bondiola-lario/
00885|Condimento para Pizza Villa Rica 25 Grs.|22.0|3,19.00||Condimentos > Condimentos|/2020/01/default.jpg|/condimento-para-pizza-villa-rica-25-grs/
00886|Nuez Moscada Alicante x 25 grs.|117.0|3,100.83||Condimentos > Condimentos|/2020/01/default.jpg|/nuez-moscada-alicante-x-25-grs/
00134|Laurel En Hojas Alicante 10 Grs.|68.0|3,59.10||Condimentos > Condimentos|/2020/01/LAUREL-EN-HOJAS-ALICANTE10G.jpg|/laurel-en-hojas-alicante10g/
00887|PIMIENTA BLANCA ALICANTE 25GR|65.0|3,56.09||Condimentos > Condimentos|/2020/01/PIMIENTA-ALICANTE-BCA-25GR.jpg|/pimienta-alicante-bca-25gr/
00135|CONDIMENTO PARA ARROZ ALICANTE 25GR|39.0|3,33.85||Condimentos > Condimentos|/2020/01/COND-ALICANTE-PARA-ARROZ-25GR.jpg|/cond-alicante-p-arroz-25gr/
00136|OREGANO VILLA RICA 25GR|40.0|3,34.50||Condimentos > Condimentos|/2020/01/default.jpg|/oregano-villa-rica-25gr/
00137|Aji Alicante Triturado 25Gr|31.5|3,27.16||Condimentos > Condimentos|/2020/01/AJI-ALICANTE-TRITUR-25GR.jpg|/aji-alicante-tritur-25gr/
00138|Chimichurri Alicante x 25 Grs.|50.0|3,43.03||Condimentos > Condimentos|/2020/01/CHIMICHURRI-ALICANTE-25GR.jpg|/chimichurri-alicante-25gr/
00139|Azucar Villa Rica Impalpable 250 Grs.|44.0|3,38.00||Condimentos > Condimentos|/2020/01/default.jpg|/azucar-villa-rica-imp-250gr/
00140|PROVENZAL VILLA RICA 25GR|27.0|3,22.99||Condimentos > Condimentos|/2020/01/default.jpg|/provenzal-villa-rica-25gr/
00141|Comino Villa Rica 25 Grs.|24.5|3,21.50||Condimentos > Condimentos|/2020/01/default.jpg|/comino-villa-rica-25gr/
00142|COND VILLA RICA ARROZ 25GR|20.5|3,17.81||Condimentos > Condimentos|/2020/01/default.jpg|/cond-villa-rica-arroz-25gr/
00143|BICARBONATO VILLA RICA 20GR|6.5|3,5.56||Condimentos > Condimentos|/2020/01/default.jpg|/bicarbonato-villa-rica-20gr/
00888|OREGANO ALICANTE 25GR|56.0|3,48.54||Condimentos > Condimentos|/2020/01/OREGANO-ALICANTE-25GR.jpg|/oregano-alicante-25gr/
00144|COMINO ALICANTE 25GR|52.5|3,45.36||Condimentos > Condimentos|/2020/01/COMINO-ALICANTE-25GR.jpg|/comino-alicante-25gr/
00145|PIMENTON VILLA RICA 25GR|20.0|3,17.07||Condimentos > Condimentos|/2020/01/default.jpg|/pimenton-villa-rica-25gr/
00146|Fiambre Cocido Goggi Etiqueta Negra x 100 grs.|20.0|||Fiambreria > Fiambre cocido|/2019/11/fiambre-cocido-goggi-et-negra.jpg|/fiambre-coc-goggi-et-negra/
00147|Fiambre Cocido Goggi Etiqueta Azul x 100 grs.|17.0|||Fiambreria > Fiambre cocido|/2019/11/fiambre-cocido-goggi-et-azul.jpg|/fiambre-coc-goggi-et-azul/
00148|Salame Goggi Feteado x 100 grs.|45.0|||Fiambreria > Salame|/2019/11/SALAME-GOGGI-CAL-80.jpg|/salame-goggi-cal-80/
00878|Salame Bierzo Feteado x 100 grs.|75.0|||Fiambreria > Salame|/2020/01/SALAME-BIERZO.jpg|/salame-bierzo/
00149|Salame Fela Feteado x 100 grs.|60.0|||Fiambreria > Salame|/2020/01/SALAME-FELA.jpg|/salame-fela/
00150|Salame Don Otto Feteado x 100 grs.|45.0|||Fiambreria > Salame|/2020/01/SALAME-DON-OTTO.jpg|/salame-don-otto/
00151|Salame 66 x 100 grs.|48.0|||Fiambreria > Salame|/2020/01/SALAME-66.jpg|/salame-66/
00152|Masa para Tacos Pandino|64.99|3,58.99||Frescos y Congelados > Masa para Tacos|/2020/01/TACOS-PANDINO.jpg|/tacos-pandino/
00153|Queso Tybo Debaldo Feteado x 100 grs.|40.0|||Fiambreria > Tybo|/2019/11/TYBO-DEBALDO.png|/tybo-oferta-feteado/
01022|Queso Tybo Mi Campo Feteado x 100 grs.|38.0|||Fiambreria > Tybo|/2020/01/TYBO-MI-CAMPO.jpg|/tybo-mi-campo/
01023|Queso Tybo Rivadavia Feteado x 100 grs.|40.0|||Fiambreria > Tybo|/2020/01/TYBO-RIVADAVIA.jpg|/tybo-rivadavia/
00674|Queso Tybo IL Queso Feteado x 100 grs.|38.0|||Fiambreria > Tybo|/2020/01/TYBO-IL-QUESO.jpg|/tybo-il-queso/
00154|Queso Tybo Nulac Feteado x 100 grs.|40.0|||Fiambreria > Tybo|/2020/01/TYBO-NULAC.jpg|/tybo-nulac/
00680|Levadura en Sobre Levex|69.99|3,59.99||Frescos y Congelados > Levaduras|/2020/10/levadura-levex-sobre.jpg|/levadura-en-sobre-levex/
00155|LEVADURA DUQUESA 500GR|130.0|3,120.00||Frescos y Congelados > Levaduras|/2019/11/levadura-duquesa.jpg|/levadura-duquesa-500gr/
00880|Pickles Mixtos Blati 500 gr.|125.0|3,109.89||Fiambreria > Aceitunas|/2020/10/pickles-mixtos-blti-500.jpg|/pickles-mixtos-blati-500-gr/
00881|Aceitunas Verdes Descarozadas Blati 500 gr.|190.0|3,165.00||Fiambreria > Aceitunas|/2020/10/aceitunas-descarozada-blati-500.jpg|/aceitunas-verdes-descarozadas-blati-500-gr/
00882|Aceitunas Negras Blati 500 gr.|165.0|3,146.17||Fiambreria > Aceitunas|/2020/10/aceitunas-negras-blati-500.jpg|/aceitunas-negras-blati-500-gr/
00884|Aceitunas Verdes Sueltas x 100 grs.|17.0|10,14.60||Fiambreria > Aceitunas|/2019/11/aceitunas-sueltas.jpg|/aceitunas-granel-1-2/
