id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
00595||Stevia Hileret x 200 bot|170.0|3,138.01|||$170,00|Almacén > Edulcorantes|2020/01/STEVIA-HILERET-X-200-BOT.jpg|stevia-hileret-x-200-bot/
00598||Ketchup Danica 50|19.65|3,16.93|||$19,65|Aderezos > Ketchup|2020/01/KETCHUP-DANICA-50.jpg|ketchup-danica-50/
00003||Ketchup Danica 220gr|63.5|3,52.80|||$63,50|Aderezos > Ketchup|2020/01/KETCHUP-DANICA-220GR.jpg|ketchup-danica-220gr/
00599||Azucar Light Lheritier 350gr|72.0|3,61.11|||$72,00|Almacén > Azúcar|2020/10/azucar-light-lheritier.jpg|azucar-light-lheritier-350-gr/
00007||Azucar 1kg|58.0|3,49.40|10,44.50||$58,00|Almacén > Azúcar|2019/11/azucar-comun-1kg-fraccionada.jpg|azucar-1kg-s-iva/
00596||Salsa Golf Benidorm 500ml|155.0|3,134.06|||$155,00|Aderezos > Salsa Golf|2020/10/benidorm-salsagolf.jpg|salsa-golf-benidorm-500-ml/
00597||Salsa Golf Danica 220ml|53.0|3,45.35|||$53,00|Aderezos > Salsa Golf|2019/11/SALSA-GOLF-DANICA-220ML.jpg|salsa-golf-danica-220ml/
00600||Harina Leudante Corona De Trigo 1kg|71.0|3,62.05|||$71,00|Almacén > Harinas|2020/10/harina-coronadetrigo-leudante.jpg|harina-leudante-corona-de-trigo-1-kg/
00024||Harina Reina Ana 000 x 1kg|36.0|3,31.20|||$36,00|Almacén > Harinas|2019/11/HAR-REINA-ANA-000.jpg|har-reina-ana-000-x1-kg-s-iva/
00603||Mostaza Savora 1kg|190.0|3,163.80|||$190,00|Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-1KG.jpg|mostaza-savora-1kg/
00604||Mostaza Savora 3kg|438.0|3,436.99|||$438,00|Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-3KG.jpg|mostaza-savora-3kg/
00605||Mostaza Savora Original x 250gr|81.0|3,70.20|||$81,00|Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-ORIGINAL-X250G.jpg|mostaza-savora-original-x250g/
00012||Mostaza Danica 220gr|55.0|3,47.57|||$55,00|Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-250GR.jpg|mostaza-danica-220gr/
00606||Mostaza Danica 60gr|17.0|3,14.68|||$17,00|Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-60GR.jpg|mostaza-danica-60gr/
00601||Arroz Gallo Largo Fino 500gr|68.0|3,58.98|||$68,00|Almacén > Arroz|2020/07/arroz-gallo-largo-fino-500.jpg|arroz-gallo-largo-fino-500-grs/
