id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
00001||STEVIA HILERET X 200 BOT|170.0|3,147.10|||$170,00|Almacén > Edulcorantes|2020/01/STEVIA-HILERET-X-200-BOT.jpg|stevia-hileret-x-200-bot/
00006||Azucar Light Lheritier 350 gr.|72.0|3,61.11|||$72,00|Almacén > Azúcar|2020/10/azucar-light-lheritier.jpg|azucar-light-lheritier-350-gr/
00007||Azucar 1 Kg.|60.0|3,50.00|10,46.00||$60,00|Almacén > Azúcar|2019/11/azucar-comun-1kg-fraccionada.jpg|azucar-1kg-s-iva/
00004||Salsa Golf Benidorm 500 ml|155.0|3,134.06|||$155,00|Aderezos > Salsa Golf|2020/10/benidorm-salsagolf.jpg|salsa-golf-benidorm-500-ml/
00005||SALSA GOLF DANICA 220ML.|53.0|3,45.35|||$53,00|Aderezos > Salsa Golf|2019/11/SALSA-GOLF-DANICA-220ML.jpg|salsa-golf-danica-220ml/
00687||Ketchup Natura x 500 Grs.|158.0|3,140.94|||$158,00|Aderezos > Ketchup|2020/11/ketchup-natura-x250.jpg|ketchup-natura-x-500-grs/
00293||Ketchup Natura x 250 Grs.|83.0|3,71.67|||$83,00|Aderezos > Ketchup|2020/11/ketchup-natura-x250.jpg|ketchup-natura-x-250-grs/
00003||KETCHUP DANICA 220GR|45.5|3,45.00|||$45,50|Aderezos > Ketchup|2020/01/KETCHUP-DANICA-220GR.jpg|ketchup-danica-220gr/
00008||Mostaza Benidorm 500 ml|155.0|3,134.06|||$155,00|Aderezos > Mostazas|2020/10/benidorm-mostaza.jpg|mostaza-benidorm-500-ml/
00009||Mostaza Savora 1 Kg.|190.0|3,163.80|||$190,00|Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-1KG.jpg|mostaza-savora-1kg/
00011||MOSTAZA SAVORA ORIGINAL X250G|72.0|3,62.40|||$72,00|Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-ORIGINAL-X250G.jpg|mostaza-savora-original-x250g/
00012||MOSTAZA DANICA 220GR|48.0|3,41.36|||$48,00|Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-250GR.jpg|mostaza-danica-220gr/
00013||Mostaza Danica 60 Grs.|17.0|3,14.68|||$17,00|Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-60GR.jpg|mostaza-danica-60gr/
00014||Arroz Gallo Largo Fino 500 Grs.|68.0|3,58.98|||$68,00|Almacén > Arroz|2020/07/arroz-gallo-largo-fino-500.jpg|arroz-gallo-largo-fino-500-grs/
00015||Arroz Dos Hermanos L. Fino x 500 grs.|52.0|3,44.85|||$52,00|Almacén > Arroz|2020/07/arroz-dos-hermanos-Lfino-500.jpg|arroz-dos-hermanos-l-fino-x-500-grs/
00016||Arroz Dos Hermanos Parboil x 500 grs.|56.0|3,48.45|||$56,00|Almacén > Arroz|2020/07/arroz-dos-hermanos-parboil-500.jpg|arroz-dos-hermanos-parboil-x-500-grs/
00017||Arroz Gallo Oro 1 Kg.|136.0|3,117.88|||$136,00|Almacén > Arroz|2020/01/ARROZ-GALLO-ORO-B1-KG.jpg|arroz-gallo-oro-b1-kg-s-iva/
00018||Arroz Noble Largo Fino 500 Grs.|55.0|3,47.10|||$55,00|Almacén > Arroz|2020/01/ARROZ-NOBLE-LF-500G.jpg|arroz-noble-lf-500g-s-iva/
00019||Arroz Gallo Oro Amarillo 500 Grs.|84.0|3,72.92|||$84,00|Almacén > Arroz|2020/01/ARROZ-GALLO-ORO-AMA-500GR.jpg|arroz-gallo-oro-ama-500gr/
00020||ARROZ LUCHADOR 4/0 500GR|47.5|3,40.30|||$47,50|Almacén > Arroz|2019/11/arroz-luchador-500.jpg|arroz-luchador-4-0-500gr-s-iva/
00021||Harina Leudante Corona de Trigo 1 Kg.|59.99|3,51.71|||$59,99|Almacén > Harinas|2020/10/harina-coronadetrigo-leudante.jpg|harina-leudante-corona-de-trigo-1-kg/
00023||HARINA REINA ANA 0000 X1K|46.0|3,40.30|||$46,00|Almacén > Harinas|2020/04/HAR-REINA-ANA-0000.jpg|har-reina-ana-0000-x1k-s-iva/
00023||Harina Graciela Real 000 1 Kg.|45.0|3,38.78|||$45,00|Almacén > Harinas|2020/01/HAR-GRA-REAL-000-1KG.jpg|har-gra-real-000-1kg/
00024||HARINA REINA ANA 000 X1 KG.|39.0|3,30.33|||$39,00|Almacén > Harinas|2019/11/HAR-REINA-ANA-000.jpg|har-reina-ana-000-x1-kg-s-iva/
00025||HARINA CELESTIAL 0000 X KG|57.0|3,47.84|||$57,00|Almacén > Harinas|2020/01/HAR-CELESTIAL-0000-X-KG.jpg|har-celestial-0000-x-kg-s-iva/
00026||Polenta Instantanea Verizzia 500 Grs.|24.0|3,21.00|||$24,00|Almacén > Polentas|2020/11/polenta-verizzia-500.jpg|polenta-instantanea-verizzia-500-grs/
00027||POLENTA PRESTOPRONTA ARCOR 500 GRS|74.0|3,64.45|||$74,00|Almacén > Polentas|2020/01/PRESTOPRONTA-ARCOR-500GR.jpg|prestopronta-arcor-500grs-iv/
00028||Pan Dulce Buon Natale con Frutas 400 gr.|115.0|3,97.50|||$115,00|Almacén > Gall. Dulces y Saladas|2020/12/pan-dulce-buon-natale-400.jpg|pan-dulce-buon-natale-con-frutas-400-gr/
00029||Budin Marmolado Bimbo 200 gr.|130.0|3,113.46|||$130,00|Almacén > Gall. Dulces y Saladas|2020/11/budin-bimbo-marmolado-200g.jpg|budin-marmolado-bimbo-200-gr/
00030||Budin con Frutas Bimbo 200 gr.|130.0|3,113.46|||$130,00|Almacén > Gall. Dulces y Saladas|2020/11/budin-bimbo-frutas-200g.jpg|budin-con-frutas-bimbo-200-gr/
01109||Vainillas Bimbo x 12 uds. (148 grs.)|58.0|3,50.00|||$58,00|Almacén > Gall. Dulces y Saladas|2020/11/vainillas-bimbo-148g.jpg|vainillas-bimbo-x-12-uds-148-grs/
00032||Galletas Coquitas Bagley 170 gr.|69.5|3,62.15|||$69,50|Almacén > Gall. Dulces y Saladas|2020/10/galletas-coquitas-170.jpg|galletas-coquitas-bagley-170-gr/
00701||Budin Arcor Chocolate 215 gr.|135.0|3,117.59|||$135,00|Almacén > Gall. Dulces y Saladas|2020/10/budin-arcor-chocolate-215.jpg|budin-arcor-chocolate-215-gr/
00033||Budin Dale Vainilla Tia Maruca x 170 grs.|37.5|3,32.50|||$37,50|Almacén > Gall. Dulces y Saladas|2020/10/budin-dale-vainilla-170.jpg|budin-dale-vainilla-tia-maruca-x-170-grs/
00290||Galletas de Arroz All Rice Sin Sal x 100 grs.|71.0|3,61.75|||$71,00|Almacén > Gall. Dulces y Saladas|2020/05/galletas-all-rice-sin-sal.jpg|galletas-all-rice-sin-sal-x-100-grs/
00035||Galletas de Arroz All Rice Naranja x 100 grs.|71.0|3,61.75|||$71,00|Almacén > Gall. Dulces y Saladas|2020/05/galletas-all-rice-naranja.jpg|galletas-all-rice-naranja-x-100-grs/
00037||OBLEAS TYM X 46 GR|14.0|3,12.10|||$14,00|Almacén > Gall. Dulces y Saladas|2020/01/OBLEAS-TYM-X-46-GR.jpg|obleas-tym-x-46-gr/
00316||VAINILLA MAURI 80GR|25.0|3,21.74|||$25,00|Almacén > Gall. Dulces y Saladas|2020/01/VAINILLA-MAURI-80GR.jpg|vainilla-mauri-80gr/
01103||Rebozador Sol de Campo x 400 grs.|60.0|3,52.00|||$60,00|Almacén > Rebozadores|2020/11/rebozador-sol-de-campo-400.jpg|rebozador-sol-de-campo-x-400-grs/
00042||Pan Rallado Sol de Campo x 400 grs.|60.0|3,52.00|||$60,00|Almacén > Rebozadores|2020/11/panrall-sol-de-campo-400.jpg|pan-rallado-sol-de-campo-x-400-grs/
00043||REBOZADOR PREFERIDO 500GR|87.0|3,75.40|||$87,00|Almacén > Rebozadores|2020/01/REBOZADOR-PREFERIDO-500GR.jpg|rebozador-preferido-500gr-s-iva/
00044||Mayonesa Bc 1 Kg.|205.0|3,187.14|||$205,00|Aderezos > Mayonesas|2020/11/mayonesa-bc-1-kg.jpg|mayonesa-bc-1-kg/
00045||Mayonesa Benidorm 500 ml|155.0|3,134.06|||$155,00|Aderezos > Mayonesas|2020/10/aderezo-mayo-benidorm.jpg|mayonesa-benidorm-500-ml/
00046||Mayonesa Natura 125 grs.|36.5|3,31.37|||$36,50|Aderezos > Mayonesas|2020/06/mayonesa-natura-125gr.jpg|mayonesa-natura-125-grs/
00470||Mayonesa Bc 250 Grs.|47.65|3,41.91|||$47,65|Aderezos > Mayonesas|2020/01/MAYONESA-BC-3-250GR.jpg|mayonesa-bc-3-250gr/
00047||MAYONESA HELLMANNS 475GR|100.0|3,87.10|||$100,00|Aderezos > Mayonesas|2019/11/MAYONESA-HELLMANNS-475GR.jpg|mayonesa-hellmanns-475gr/
